ORIGINURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION
http://data.europa.eu/esco/isco/C2264,key_107,"ef9fbd86-200a-455d-8a16-61655102dcc2
62e945d6-b1da-4496-a4b0-9e52d1313171
902cf52f-9dd3-405f-abd9-7391eb3feb67",2264,Physiothérapeutes,,
http://data.europa.eu/esco/isco/C2265,key_108,"a132149a-b88c-4cf6-be9e-b80d81730b70
9623c15d-50cf-4ef7-be86-45d281794af9
bc18fdda-767e-4266-ae2d-e63f49c234b1",2265,Diététiciens et spécialistes de la nutrition,,
http://data.europa.eu/esco/isco/C2266,key_109,"b9f3af9a-7cca-4ff6-a58e-39c39461dffd
033a35e6-f023-440a-b271-055bfd92d5e9
e5664f24-4045-42b8-8a73-55d9e07de639",2266,Audiologistes et orthophonistes,,
http://data.europa.eu/esco/isco/C2267,key_110,"3e018143-91e2-4aac-87f0-95f0afe6d1fe
904ec812-d91e-4d91-ab43-84e9c45b19fc
ca801803-2f2d-4c61-ad94-83ad64eeea01",2267,Optométristes,,
http://data.europa.eu/esco/isco/C2269,key_111,"7442d6b2-89e4-401c-b87c-74e7177a8f8e
7fcf7c35-7697-4069-b331-6cda81afbc71
c0594b63-48f1-4fcd-9448-24b24709b9b4",2269,Spécialistes de la santé non classés ailleurs,,
http://data.europa.eu/esco/isco/C23,key_112,"ccc5ee60-11a5-46d7-9fff-fca8030c4fbe
5b44803c-ec5b-473b-934b-d64b080b1a12
f8eec3c3-065f-45ab-a4b0-1be48855e5b7",23,Spécialistes de l’enseignement,,
http://data.europa.eu/esco/isco/C231,key_113,"41f0e935-b019-40c7-8b4c-e9da93bd08e9
3d88392b-ea35-4aac-857b-402939ee2b93
086fc2bf-c39c-4eba-ad46-6a6aa5af37b8",231,Professeurs d’université et d’établissements d’enseignement supérieur,,
http://data.europa.eu/esco/isco/C2310,key_114,"710dba8a-2559-4fe0-a04c-26ab222f31be
081ea938-1b9d-4928-9580-1e22a8555aae
028ca396-5af6-43f7-a713-8cd7f9168ed2",2310,Professeurs d’université et d’établissements d’enseignement supérieur,,
http://data.europa.eu/esco/isco/C232,key_115,"358a2e6e-840d-4b3d-ba16-ddcbd2033598
506939f1-e760-4e97-8548-f7ce998bfe9d
4c6a7cb3-9ba2-4d40-88f9-ea01392da102",232,"Professeurs, enseignement technique et professionnel",,
http://data.europa.eu/esco/isco/C2320,key_116,"2d3ce14a-e916-4ab3-9db8-7f436e6407df
8047f9ca-b616-4220-b62b-b54837e5e5a5
8575d8f4-60bc-4c6b-b235-1712d856a851",2320,"Professeurs, enseignement technique et professionnel",,
http://data.europa.eu/esco/isco/C233,key_117,"aca3c0bb-d06d-4b54-85f2-e6e54eebbe9d
77dd429f-8188-41a7-b78e-56764008ec33
c6821d89-61cd-486e-ba38-c2bff7ec1372",233,"Professeurs, enseignement secondaire",,
http://data.europa.eu/esco/isco/C2330,key_118,"e6bb8b06-f4ca-47e2-b2df-3f8f93dd0422
47a446be-95bf-4554-81f2-9f74da09beba
8956c64b-d7be-4598-aaa6-fcd8198a4e17",2330,"Professeurs, enseignement secondaire",,
http://data.europa.eu/esco/isco/C234,key_119,"137acd67-0d0a-46e4-98cb-3c5f3ba67880
80642cea-aef0-4489-9745-1fe00505475e
7ecfe016-13a0-4acf-8311-9328384e1598",234,"Instituteurs, enseignement primaire et éducateurs de la petite enfance",,
http://data.europa.eu/esco/isco/C2341,key_120,"26788f2a-46a1-4334-a910-2647a38eaff8
663d550a-b195-48ef-823c-2428ee997f92
f3ee78c6-5502-46d6-8473-7840c0913062",2341,"Instituteurs, enseignement primaire",,
http://data.europa.eu/esco/isco/C2342,key_121,"ea27776a-f78e-4da7-8c17-0fd1de8b2de9
a6e758fe-b25e-45d9-9639-ce1a0e2fc00f
30056de7-b6a5-4638-a61f-aca0bbfb569f",2342,Éducateurs de la petite enfance,,
http://data.europa.eu/esco/isco/C235,key_122,"a42caaca-399f-4af5-847d-d01f9d8bf96b
49e4ec52-b8ae-48c9-8bce-cab0d7ffd13c
d93a1270-0b84-4316-ad7d-27f9033542eb",235,Autres spécialistes de l’enseignement,,
http://data.europa.eu/esco/isco/C2351,key_123,"54c57796-4b01-4d59-a38f-c98464977b05
34149a09-e5a2-4a44-a10e-c6a6fcf5c320
c2a61b7a-621b-41bf-aa91-7a7b72536bd7",2351,Spécialistes des méthodes d’enseignement,,
http://data.europa.eu/esco/isco/C2352,key_124,"7eb7e853-d984-4c38-aa31-0c34a0be0cfc
0ec61daf-96d7-4d58-b3ec-d3314325186b
437db843-e875-4316-857e-ce5add925275",2352,"Enseignants, éducation spécialisée",,
http://data.europa.eu/esco/isco/C2353,key_125,"1ba26b1a-01e2-4f20-bd98-3973081f1fc1
b32688b0-f744-41b9-ad8e-c3fdd87aa6a1
e6f9290b-698b-4bbc-9998-d28f0fdcd54e",2353,Autres professeurs de langues,,
http://data.europa.eu/esco/isco/C2354,key_126,"209a2703-bb05-43ed-9113-4ef138a899bb
49ae21e7-0515-4d35-ab6e-80424bed2148
cfbbfa17-c786-4ac4-832d-cb63d6ac2382",2354,Autres professeurs de musique,,
http://data.europa.eu/esco/isco/C2355,key_127,"a56f63fa-c215-41ee-b524-a50cd9319aab
86144119-f28a-4a98-9eda-445950459ff9
59ee298a-79ea-4949-b428-fc0cc8bb3e75",2355,Autres professeurs de disciplines artistiques,,
http://data.europa.eu/esco/isco/C2356,key_128,"e29913ab-caf7-47f2-846a-36d59cb36301
0467cc61-11f3-401a-b9cc-a1414f84e980
5c6a59ec-5a52-4ba1-9fbd-adc808339c31",2356,Formateurs en technologies de l’information,,
http://data.europa.eu/esco/isco/C2359,key_129,"21db8a49-8793-4569-bb53-6f2916ab589c
394619f2-e1b1-45fe-a9ad-0ba9ce879d7f
7e6b648c-f069-49af-9148-2df6d3775124",2359,"Spécialistes de l’enseignement, non classés ailleurs",,
http://data.europa.eu/esco/isco/C24,key_130,"e1cbe968-95bb-42f7-a5ce-98dcb67a0962
d2f8856d-3d48-45e3-83c2-45592593b5c9
549991d6-5052-4874-be6b-769f0afed14b",24,Spécialistes en administration d’entreprises,,
http://data.europa.eu/esco/isco/C241,key_131,"ba37db0c-c3b7-469d-8f45-51456079e940
b84b1e92-9c21-4b15-95d7-9d89ebd1bd45
b247bb61-722c-4aa3-a3cc-bf2ce29f87ca",241,Spécialistes en finances,,
http://data.europa.eu/esco/isco/C2411,key_132,"62cd7405-1700-4c54-844b-3418600b5033
471acb69-d3ba-4f76-b1ac-4ec449a73e4f
93093401-1c38-4895-b05d-1377c12ec7d6",2411,Cadres comptables,,
http://data.europa.eu/esco/isco/C2412,key_133,"18f6c309-7bde-43f2-8797-880f84e0a100
48fbe782-b858-4028-afd2-864796c9b607
a083e4b3-26eb-4d97-99d5-6bb5cc39e205",2412,Conseillers en finances et investissements,,
http://data.europa.eu/esco/isco/C2413,key_134,"70798f75-da75-4be9-a2df-938930dbf483
7db1b4d0-c089-411b-b83b-7b5ff737a981
b6511efa-f1c7-4f60-ac02-e8fd780a1794",2413,Analystes financiers,,
http://data.europa.eu/esco/isco/C242,key_135,"3b727314-8536-4608-81c0-279e31a34f1d
ef44bb18-ab29-4ae8-a93a-416748394a89
74559ee7-ba6e-4736-8dee-acabcd9a3eed",242,Spécialistes des fonctions administratives,,
http://data.europa.eu/esco/isco/C2421,key_136,"3ab74476-133b-49ae-a48d-de71ae5470c2
d5bfbd21-19c7-42d4-8b71-c53c18057212
089f3e65-c848-4837-9d38-b70d211a18cd",2421,"Analystes, gestion et organisation",,
http://data.europa.eu/esco/isco/C2422,key_137,"80e556ad-7655-43ec-8fc9-6c778898ba04
40ad369b-cf23-41d2-8155-37a9c8937428
8c5fad09-ea99-4aec-afa9-4c754e92d979",2422,"Spécialistes, administration et politiques",,
http://data.europa.eu/esco/isco/C2423,key_138,"ff9f9756-f939-430f-9305-cd62b27d3039
4efc57c5-a9d9-4481-ad04-c1d5dff20959
34f89d0b-6e5e-42e5-ad05-fdbce3809fd9",2423,"Spécialistes, ressources humaines et évolution de carrière",,
http://data.europa.eu/esco/isco/C2424,key_139,"d2918415-cb58-4223-94bc-adf6db2d114e
75a5e6c5-1bd8-4556-a14a-2e8b2b0f859b
248bab9a-f7cb-45ce-a554-79e09eaf1c3b",2424,Spécialistes de la formation du personnel,,
http://data.europa.eu/esco/isco/C243,key_140,"49f7c186-1af9-4173-9380-811055a3a0c5
48d68193-68be-486b-92ed-4672154a210f
35632dac-9340-4eaf-9997-045c1310f11f",243,"Spécialistes des ventes, de la commercialisation et des relations publiques",,
http://data.europa.eu/esco/isco/C2431,key_141,"b042b216-5fbc-4536-a20d-21966f09856b
b855ac3e-7b83-45a1-be1e-b7f5e701c27f
a2e0a068-59c3-42a9-94c6-0670ea2877b7",2431,Spécialistes de la publicité et de la commercialisation,,
http://data.europa.eu/esco/isco/C2432,key_142,"90733520-467b-4d93-8955-ac785321c49e
ae7253c1-ad72-4939-b17e-6a800d325cb1
d6977a43-e044-4ba5-bab9-23cd196cdd20",2432,Spécialistes des relations publiques,,
http://data.europa.eu/esco/isco/C2433,key_143,"885ecc3e-df5f-4aae-941e-08c3b62cbadf
43108b95-c055-475e-b181-1c90d10a38cf
c57227ec-2872-45ba-81a1-60ad98630eaf",2433,"Spécialistes des ventes, secteurs médical et technique (à l’exception des TIC)",,
http://data.europa.eu/esco/isco/C2434,key_144,"bd88cb2f-b5b5-4407-888d-2fbb2608068d
cfc4495b-8bea-4abb-bcce-8ddf1a35ee78
d90b532a-fd0e-4b24-abdc-196c1d787f50",2434,"Spécialistes des ventes, des technologies de l’information et des communications",,
http://data.europa.eu/esco/isco/C25,key_145,"88e20204-a749-47fe-af95-42491ffa494c
73170e46-89ed-49cc-8291-93b50d7b526e
e08a563a-5fbc-48fb-95c2-23ec1ac1b79f",25,Spécialistes des technologies de l’information et des communications,,
http://data.europa.eu/esco/isco/C251,key_146,"6b84dc3b-032d-4b75-a1c6-86c150db18fe
df7f7cb9-86d3-4df5-a83a-a34852b99c44
4fc9d3d7-0c02-4e9c-8077-f3ae38548795",251,Concepteurs et analystes de logiciels et de multimédia,,
http://data.europa.eu/esco/isco/C2511,key_147,"139219e5-ec96-4098-bc0d-7b7b4e9a9f15
1ca5c9e3-2a51-4b40-841a-9ca4ea9bcf38
e3ab3a2e-d269-4897-b4fb-07b12fdd110c",2511,Analystes de systèmes,,
http://data.europa.eu/esco/isco/C2512,key_148,"d1e23a80-8a09-46c9-bd51-9517bad00355
a79b62d1-d0e4-450b-9c1d-9d62427c7b69
8ae8a7b8-21e3-47ce-bd2a-31e62b2d7237",2512,Concepteurs de logiciels,,
http://data.europa.eu/esco/isco/C2513,key_149,"13ca3e21-87f4-495a-b09a-4a7eb5532653
4609419f-4743-45fc-8cd5-4b65745da564
27cebb08-3c65-4890-9a11-a7e018d1a471",2513,Concepteurs de sites internet et de multimédia,,
http://data.europa.eu/esco/isco/C2514,key_150,"a7f0a838-6cc3-4262-b3c1-4d9573c0da1c
8a891fdf-343d-410a-8486-c6d4e7d297ed
45769058-076b-48d5-9493-0139ad4968e0",2514,Programmeurs d’applications,,
http://data.europa.eu/esco/isco/C2519,key_151,"f76ec957-f9ee-4faf-a056-081fc04f5110
b2730c8f-bf29-409f-8817-28e14c5aed06
84830825-911c-4a46-af01-303494631ac2",2519,"Concepteurs et analystes de logiciels, et concepteurs de multimédia non classés ailleurs",,
http://data.europa.eu/esco/isco/C252,key_152,"fa192d94-a569-4e4c-9881-e0bb5316c880
f68370c0-114e-4bbf-b71e-20b644e4b726
6b549b37-35c6-4c47-b8eb-6c9a78328641",252,Spécialistes des bases de données et des réseaux d’ordinateurs,,
http://data.europa.eu/esco/isco/C2521,key_153,"1217b0b3-994f-470f-8483-776e4763fe46
3cb3f60c-7a04-4aca-8631-18a9c6f71136
b9b0254e-6e97-4583-b95b-8c837ea4f618",2521,Spécialistes des bases de données,,
http://data.europa.eu/esco/isco/C2522,key_154,"ef9adedc-05cd-419a-80b7-c46c17768d38
063bee34-0f41-4c21-aed9-b34b0c8cf48e
adc9d8f7-0e1a-481d-94bb-61b312c70304",2522,Administrateurs de systèmes,,
http://data.europa.eu/esco/isco/C2523,key_155,"2de99b9d-a726-40f5-9fa9-80c88c57059e
19359bd4-2c09-4cee-92be-4a4fde5b8ed1
49399843-8a14-461d-bd72-3a6228642fac",2523,Spécialistes des réseaux d’ordinateurs,,
http://data.europa.eu/esco/isco/C2529,key_156,"5b861f42-65b2-4524-b96d-506ab79cd186
63ad1c29-b659-4032-8b5a-053d22c1d925
a1890469-f86b-49ba-88bb-eb31af7330e2",2529,Spécialistes des bases de données et des réseaux d’ordinateurs non classés ailleurs,,
http://data.europa.eu/esco/isco/C26,key_157,"028feb89-9f3a-4f81-b392-20e390314c36
64dcd46f-8902-44e0-86a8-879a0bab1e8e
3735ffb3-4ac9-49b8-bd23-0dbb9a1ed813",26,"Spécialistes de la justice, des sciences sociales et de la culture",,
http://data.europa.eu/esco/isco/C261,key_158,"95d91f6b-46dc-4237-996b-4b3e8bcfc4e8
47de03a3-3605-4cb7-bf74-a74ebdf791ff
0512b562-0ec4-4f15-a859-7be7dfb04342",261,Juristes,,
http://data.europa.eu/esco/isco/C2611,key_159,"9d8fedbd-13b8-4c43-9c94-fffd2b11fe36
933bbb40-e050-488a-99bf-679a94e4ccfd
efd673c3-6c4c-49d2-82c5-13fe0770e145",2611,Avocats,,
http://data.europa.eu/esco/isco/C2612,key_160,"e1c2b86a-552b-407b-8c06-35aeda277725
435a3709-2163-477b-bfb4-5b7754fd28bf
7f553fec-bf2e-4aca-b2e8-d1e0d3bece19",2612,Magistrats,,
http://data.europa.eu/esco/isco/C2619,key_161,"b6477f24-70d3-4a7c-9117-a310ba19f0d2
e3bac4b2-e86a-4353-a58d-ae337a7876af
22bd7c93-2cdd-44b7-ab48-ca1329cef071",2619,Juristes non classés ailleurs,,
http://data.europa.eu/esco/isco/C262,key_162,"c780bbfc-2c86-4110-ba22-7a423b6523db
c00d3b26-9bd0-4127-b590-ee560598e6b6
142062b4-6e67-43fd-95b7-1158d13cb1b2",262,"Archivistes, bibliothécaires, documentalistes et assimilés",,
http://data.europa.eu/esco/isco/C2621,key_163,"597e68d0-4aef-43ae-b029-955f982b5725
31d77e4c-572f-419d-a1e9-d3adcb7211a0
7cb9415c-9b93-4f30-b875-5877d9cdbe5c",2621,Archivistes paléographes et conservateurs de musée,,
http://data.europa.eu/esco/isco/C2622,key_164,"8ba5e8ee-df01-4c53-b772-2955f3d47952
da18708f-249b-43bc-a195-202cd767b070
deae88de-c2a0-45dc-bf1d-ecdd5c180de3",2622,"Bibliothécaires, documentalistes et professions assimilées",,
http://data.europa.eu/esco/isco/C263,key_165,"102027eb-af40-46be-aa1c-823fe43f5844
7202c055-7f78-4758-bd4c-808b4b859deb
d5370d0f-c476-4b92-ac79-6cd273cdba73",263,Spécialistes des sciences sociales et du clergé,,
http://data.europa.eu/esco/isco/C2631,key_166,"25ee5551-a587-4958-a48e-514c17954e70
f4084c12-06d3-4a9b-8181-f33cadc8b630
b9e0f33d-0e95-4983-a5f5-35f0c9c8b717",2631,Économistes,,
http://data.europa.eu/esco/isco/C2632,key_167,"160bb8b1-8523-4b80-bc6c-0da82b9228b0
f0e20c5b-e802-4641-b09f-aa2bfd892207
da7361c8-35f4-4ce5-be03-690412aa087d",2632,"Sociologues, anthropologues et assimilés",,
http://data.europa.eu/esco/isco/C2633,key_168,"0882eb7a-b83d-4561-88b6-10be7a66c144
68075ccb-a883-4e23-b948-610aed58f93e
00864fab-7556-4ca6-a3d1-00c1c0ea904e",2633,"Philosophes, historiens et spécialistes des sciences politiques",,
http://data.europa.eu/esco/isco/C2634,key_169,"04895937-c5e0-4bde-8be3-8ff6f334ffb9
11595f75-20e3-4f13-b78c-137895a9aa94
ac613956-3212-4e22-b8fd-af316b9760ad",2634,Psychologues,,
http://data.europa.eu/esco/isco/C2635,key_170,"9d9e9682-4902-410b-a580-14f312905f64
9bda0200-6ea8-4651-83c6-999dbc82058b
c3822aa9-2eba-4d63-9965-7b217b3072be",2635,Spécialistes du travail social,,
http://data.europa.eu/esco/isco/C2636,key_171,"c05befc9-1680-485d-b0b4-a732aad739ca
d83a20a3-ea31-43e2-b764-8f7976ac5477
81a2ab41-cedc-4e54-82ae-7f766168a0a5",2636,Ministres des cultes,,
http://data.europa.eu/esco/isco/C264,key_172,"77d7e0a1-6c7e-4928-aed8-864f8d5fb5db
e23e5208-901f-4e68-909e-181f67a44f56
6be0cdef-6682-4c88-862f-f7ebd9e47e7e",264,"Auteurs, journalistes et linguistes",,
http://data.europa.eu/esco/isco/C2641,key_173,"9b009f68-025b-4ef2-8496-d6aaf81139bb
653b04da-4fc8-4420-b04a-58b8056418d2
f4ae3502-1b96-428a-9fd7-916e1d8a490c",2641,Auteurs et autres écrivains,,
http://data.europa.eu/esco/isco/C2642,key_174,"ddbaa492-18e8-45cb-95a9-58fcb20981bd
567df8bd-c7a1-44ed-b7c3-203cb67bd1ef
b164815e-eb85-41f9-b314-caa4631cd7cd",2642,Journalistes,,
http://data.europa.eu/esco/isco/C2643,key_175,"5d60f320-dbd1-49ea-99de-86d326254179
62dd9b11-42b7-42cf-9c84-c5b569032bf9
a4307e26-00ba-4838-b293-6273e9e4e89a",2643,"Traducteurs, interprètes et linguistes",,
http://data.europa.eu/esco/isco/C265,key_176,"b5f48c3e-1ee8-4b67-a9ea-6856028e500e
2d687b3b-30fa-43cb-9321-7649a39eb15a
6412670c-bcbe-4c2d-948b-a80b29a56908",265,Artistes créateurs et exécutants,,
http://data.europa.eu/esco/isco/C2651,key_177,"9cdcd6b6-c980-4dd5-ba95-4fa7b24ae6fb
31d82092-6fa3-4983-9b47-489f69942b74
b3ea7d6d-1d94-4578-adbd-f6185289c9df",2651,Artistes plasticiens,,
http://data.europa.eu/esco/isco/C2652,key_178,"a58f8114-f538-49ec-9e99-39a6aa920a9a
9d247bbc-7d16-4b97-b68b-f0227d9f7064
e9ca1420-cabd-4cbc-a81e-cf73b7efee49",2652,"Compositeurs, musiciens et chanteurs",,
http://data.europa.eu/esco/isco/C2653,key_179,"b1681129-a67c-4329-825d-cda36595f377
64ee143a-81a2-422d-9334-1be19623b340
328bd46a-1a8e-4fa2-b32d-8e912930b169",2653,Danseurs et chorégraphes,,
http://data.europa.eu/esco/isco/C2654,key_180,"a6597d1b-02ce-4b2c-890e-0821832924d6
9bede153-910b-48f1-b187-22aa3b79da68
bbc6ab87-519f-4150-b043-2de1142d2a9a",2654,"Metteurs en scène de cinéma, de théâtre et d’autres spectacles",,
http://data.europa.eu/esco/isco/C2655,key_181,"614dcbcd-c180-47a6-a2f6-b1ece48932d3
88d4f6d4-1660-425e-b6cc-de4b512352de
ae5a033c-2753-4600-9813-a7e5324b631e",2655,Acteurs,,
http://data.europa.eu/esco/isco/C2656,key_182,"0026da99-e904-46d1-ad4f-3aea009f1c8d
0958097b-ffdf-42df-8c7b-70f9ed785235
daefa51e-c454-417e-b9f6-adbf2e2d26d9",2656,"Annonceurs-présentateurs de radio, de télévision et autres médias",,
http://data.europa.eu/esco/isco/C2659,key_183,"018e0cf2-1817-4be0-98d8-db04812adca7
b746b7da-87e8-4680-ac73-40587a92741c
d585b5f3-f29e-43d8-94eb-ee7f6dee3b11",2659,Artistes créateurs et exécutants non classés ailleurs,,
http://data.europa.eu/esco/isco/C3,key_184,"9f6fbc81-f122-4534-abc4-2e2767e8a12d
755edcc6-8909-41bc-84db-ede5f45b4e9d
79d49394-c697-408d-8871-15c5fcde2a43",3,Professions intermédiaires,,
http://data.europa.eu/esco/isco/C31,key_185,"4ecd25a1-5fc4-4fc0-b65a-1101ba70fada
c4c3d43f-5cf7-4f14-8ffc-5eb045d0d9f9
47f2691e-84db-4912-81d4-910f1928e445",31,Professions intermédiaires des sciences et techniques,,
http://data.europa.eu/esco/isco/C311,key_186,"45f56ad5-82b9-42d7-8f68-c41c1efe0381
ec191e74-6faf-44d2-841a-4df053987216
346c5803-a8a0-4460-8853-4654aab1af54",311,Techniciens des sciences physiques et techniques,,
http://data.europa.eu/esco/isco/C3111,key_187,"e7e892da-307f-4323-b1e6-fe48f5a35b8d
39ec19ff-6f4e-46b7-9113-10027074b12b
ca5407f2-695b-4766-a345-7e8b71097bf6",3111,Techniciens des sciences chimiques et physiques,,
http://data.europa.eu/esco/isco/C3112,key_188,"f749b547-d9f6-4642-8a75-a246038b46b1
1af1c751-8a6e-4b9d-9c4b-bc7102dcb7dd
afa435a1-0c31-410d-a449-510ba68b86c3",3112,Techniciens du génie civil,,
http://data.europa.eu/esco/isco/C3113,key_189,"f032d54f-c405-4eef-8c89-5f9ad250cb36
5564480c-84b4-4b13-b984-e7821e9b6571
097616e7-f32d-475b-b9c7-2a53c48657bb",3113,Techniciens en électricité,,
http://data.europa.eu/esco/isco/C3114,key_190,"01543ab5-4656-452b-bc45-e36c3f7e4977
feada327-0f67-4937-b268-d5aa6cef29c2
f8605df5-1a25-4533-ba56-a5f57950c787",3114,Techniciens en électronique,,
http://data.europa.eu/esco/isco/C3115,key_191,"bc1b4ad5-d6f1-41ca-a3c0-cffdc743e571
8ff0bc18-d6ae-477c-8114-79a1e9cd573a
b01c92a5-47d4-4bea-a7bb-127ef06ff13a",3115,Techniciens en construction mécanique,,
http://data.europa.eu/esco/isco/C3116,key_192,"a5aa74c6-5bc5-4d3d-b2f9-298f7ace2ba5
a719d3a0-ba31-43bf-935d-29d3dcfee47a
ab227824-dfc4-4edc-baff-12883ddca765",3116,Techniciens en chimie industrielle,,
http://data.europa.eu/esco/isco/C3117,key_193,"b7b2bb75-0570-419c-b68c-d099379384c0
d72ff6dc-3d18-496a-9698-7791b5a25cec
f74ad3b2-1256-4566-b681-1825acd28e3c",3117,"Techniciens des mines, techniciens métallurgistes",,
http://data.europa.eu/esco/isco/C3118,key_194,"fe519136-dafe-44fc-829e-4af347bcca3e
9c6ef081-28b0-494e-b48e-cdd89d6b5b01
de365b14-a01d-44f4-84b9-1bf3292140fc",3118,Dessinateurs industriels,,
http://data.europa.eu/esco/isco/C3119,key_195,"38f61d2c-23a2-416f-ae72-12427234702f
9d549786-74d9-4066-9df8-bb94a3fbf3d3
841f09c8-7269-4d60-b9f2-53ede73af9a4",3119,Techniciens des sciences physiques et techniques non classés ailleurs,,
http://data.europa.eu/esco/isco/C312,key_196,"1ef0ce7d-0766-460c-9ba7-a08c7c6316d7
71f8b392-d37c-4f1e-8ef6-bdf14b9e34e6
31a1a3d8-9602-46e2-bcc7-b2286ac00dde",312,"Superviseurs, mines, industries manufacturières et bâtiment",,
http://data.europa.eu/esco/isco/C3121,key_197,"40e23831-7220-4e8f-a2e3-4877e0d83e77
3e4c6562-6b37-4515-bf76-ae6273c3182d
ca513619-39ab-42a7-b407-804e384402f2",3121,"Superviseurs, mines",,
http://data.europa.eu/esco/isco/C3122,key_198,"387ddd3d-5536-4a54-927d-ac7614a8d997
964cd186-8aa4-4367-a9aa-e0c2c72ed158
886e5a87-b13e-4985-af8c-0bf31b4df101",3122,"Superviseurs, industries manufacturières",,
http://data.europa.eu/esco/isco/C3123,key_199,"d4604472-614e-495b-af18-03351c530a8e
6be42cec-0fd7-4071-add9-4ec491b01f0a
2e460990-37a3-40c7-ae79-7930e2b68d85",3123,"Superviseurs, bâtiment",,
http://data.europa.eu/esco/isco/C313,key_200,"5eee9e49-d871-4503-8890-56d6acbde0d0
f45b64da-b9bb-44ad-babf-469316af47e9
7677bc60-2f6f-4e81-ae2e-4a9bbdecc578",313,"Techniciens, contrôle de processus industriels",,
http://data.europa.eu/esco/isco/C3131,key_201,"8e4d65d7-7178-4740-be24-0c580e8c67ff
4c97700f-c36c-4841-b538-55309187b491
870476aa-9140-4295-9898-62215fec1b5a",3131,Conducteurs d’installations de production d’énergie,,
http://data.europa.eu/esco/isco/C3132,key_202,"b2321188-5d29-4e59-ba54-90be4010ebf2
c508d098-19f9-4c3d-b5b7-110e31be07fe
9efdcc0e-53dc-4097-83c2-66577aca8fe0",3132,Conducteurs d’incinérateurs et d’installations de traitement de l’eau,,
http://data.europa.eu/esco/isco/C3133,key_203,"e8eac4d6-bde2-40ff-9765-19bd708e3295
fd5dd702-8b4b-48bd-8915-cb0c4ac42e86
616ef94c-e093-443c-88c4-2f29dc38fedf",3133,Conducteurs d’installations de traitement chimique,,
http://data.europa.eu/esco/isco/C3134,key_204,"8f7699c6-3f3b-4963-81c6-49e10aa28b38
c216b1b2-81a1-4fab-bd14-21c706f79d59
4f414683-329f-491e-a207-def3af3340ad",3134,Conducteurs d’installations de raffinage de pétrole et de gaz naturel,,
http://data.europa.eu/esco/isco/C3135,key_205,"d4dd495f-ecad-4b99-aa06-f27f2771dd4f
4245f5b8-21cc-4132-b963-85006e491636
4b46392d-709b-42e8-a14a-561a92f17fbf",3135,"Contrôleurs des processus industriels, métallurgie",,
http://data.europa.eu/esco/isco/C3139,key_206,"d736c641-aedd-4ed8-8cfb-9794282ac29b
1b4e96d4-506a-465c-9582-2fe1ac467ca6
b5973232-d246-4de0-ba0b-b27b4a8fc39f",3139,"Techniciens, contrôle de processus industriels non classés ailleurs",,
http://data.europa.eu/esco/isco/C314,key_207,"5a717589-fa42-4922-b888-2d466b5d695d
3abe6ebc-e77f-4f37-a4d1-e582e22d42cd
2fba65d1-7766-46ae-8195-8508032c8a2f",314,Techniciens et travailleurs assimilés des sciences de la vie,,
http://data.europa.eu/esco/isco/C3141,key_208,"77b5fb2d-26c9-4c20-8a47-4bb40d75cff4
b509acd7-293b-4d97-85bc-25a45c784ef7
ca1988f7-7abd-43c7-9fe4-8a2e2c2f4b66",3141,Techniciens des sciences de la vie (à l’exception de la médecine),,
http://data.europa.eu/esco/isco/C3142,key_209,"07d67b39-27ad-47ba-9f62-3a5a082d56b8
70b9596c-f8e3-44ea-9c03-29156fac24b2
f6dee727-8b2d-45e2-ac7a-912810e0187d",3142,"Techniciens, agriculture et élevage",,
http://data.europa.eu/esco/isco/C3143,key_210,"8fe777c5-137b-4667-9d53-68e79f1009d4
a181fe5d-d579-437a-96d3-d9457e1d2252
07e5ebe0-e883-4d6a-aea5-c1bfe34de246",3143,"Techniciens, sylviculture",,
http://data.europa.eu/esco/isco/C315,key_211,"21ecfdf1-1168-4f0e-80c4-eca2d18ee928
ba775259-14a4-4fb8-b992-26f751c14f1e
58347cfb-46a4-46e8-b552-3da84eb9c456",315,Contrôleurs et techniciens des moyens de transport maritime et aérien,,
http://data.europa.eu/esco/isco/C3151,key_212,"d4514679-8255-4666-9bb6-d97a1d01416a
8bb452d2-0889-44c8-9551-7aea7f161213
d7c2d036-8136-436a-94b1-b2ff2ebf0033",3151,Officiers mécaniciens de navires,,
http://data.europa.eu/esco/isco/C3152,key_213,"95c6a7a4-7542-48a6-a1b1-35ac31086cf6
34ff5dd8-f8a0-4c7a-b752-34dc72e1d3c3
bf14d5e9-2b7c-489d-b839-1d8b9c5213cd",3152,Officiers de pont et pilotes,,
http://data.europa.eu/esco/isco/C3153,key_214,"bb3cd55c-4019-487a-b956-f22e2497fb10
7f9acedd-e16e-43e5-a77a-15d3b36abe47
baf1bc13-4b34-40df-85cb-316dd918d2df",3153,Pilotes d’avions et assimilés,,
http://data.europa.eu/esco/isco/C3154,key_215,"2b406f12-035e-4f45-b948-9c1ce6d98944
91190305-64c6-4b29-8c8a-d392bfaf1d08
5d5c1191-79c3-4784-891e-c56ae772f835",3154,Contrôleurs de la circulation aérienne,,
