ORIGINURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,SCOPENOTE
http://data.europa.eu/esco/isced-f/058,key_729,"1da18318-e406-4996-8fff-a81bb7d2400e
3df93c48-c28e-4355-8871-ae0c0fad3338
5c75dc91-9ee6-4e48-8e2d-b9258cafd5fd",,"programmes interdisciplinaires et certifications impliquant les sciences naturelles, mathématiques et statistiques",,,
http://data.europa.eu/esco/isced-f/0588,key_730,"b4239f95-b8a6-4f1d-968f-1cd94597de1f
a8994c1b-af82-44bb-b3d6-7f7fa07ce5aa
1945181d-533b-4e06-8d5e-1008ecb3642e",,"programmes interdisciplinaires et certifications impliquant les sciences naturelles, mathématiques et statistiques",,,
http://data.europa.eu/esco/isced-f/059,key_731,"7ba7fc9a-745d-45ed-9c27-507a691f09db
9d199f3a-04a6-4a55-938e-a69471e3080e
fff987be-3368-4bee-8558-b3953e6f757f",,"sciences naturelles, mathématiques et statistiques non classés ailleurs",,,
http://data.europa.eu/esco/isced-f/0599,key_732,"75e71b93-2577-45e1-a5a2-194f261f8713
6cc668cb-325a-4f7e-8a65-ed5935567688
5878e841-86d4-4abb-a775-f4a4f3f5dcf5",,"sciences naturelles, mathématiques et statistiques non classés ailleurs",,,
http://data.europa.eu/esco/isced-f/06,key_733,"e736dda1-4e15-4c1a-a9de-fd7cafb81575
10b2c497-7ffc-4a95-b4d6-c5b781bc0a27
f2752dea-32f9-42b8-b74c-7e4793df980a",,technologies de l’information et de la communication (tic),,,
http://data.europa.eu/esco/isced-f/061,key_734,"69000334-6e93-4c51-a3bc-6fa6cd015eaa
be783f97-0e6c-4310-acf5-6d25813c3963
7a4e1425-a8c8-48e4-a374-6a133599804b",,technologies de l’information et de la communication (tic),,,
http://data.europa.eu/esco/isced-f/0610,key_735,"a29a6f53-58c7-4d76-9abc-b1ccb1e4a9f0
4bca71d9-1459-4591-ade5-eae187b3c07d
3d4d178e-83b1-44b4-a05d-c20053f58f01",,technologies de l’information et de la communication (tic) non définis,,,
http://data.europa.eu/esco/isced-f/0611,key_736,"4f0f7a57-e6ba-4768-963b-555fa7097b7f
beecd850-bdf5-42e2-9024-54688f16d14c
30108c3d-63f2-41f2-95ca-6a4d93232c05",,utilisation d’un ordinateur,,,
http://data.europa.eu/esco/isced-f/0612,key_737,"1918e247-c87e-444b-a02b-7b3ea5991440
25337593-578d-451a-9646-dea8c3db3f21
97dd58e5-c52c-44b0-9376-896f63122d21",,conception et administration de bases de données et de réseau,,,
http://data.europa.eu/esco/isced-f/0613,key_738,"e8e94f72-54dd-49a0-9e1a-a1c50d4f274c
933fd778-707d-4852-bb87-bf60eda0b3c8
fd10b084-4b7d-4529-94dc-fce358e7bef0",,développement et analyse de logiciels et d’applications,,,
http://data.europa.eu/esco/isced-f/0619,key_739,"57625359-3cea-4052-b69d-8e6eebe0413d
8e5c0cbf-ad30-44be-bbd8-68342c581a54
17b89905-aff7-47f9-9fdd-bed018cb35b5",,technologies de l’information et de la communication (tic) non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/068,key_740,"5b18a510-2642-4878-87c7-34504c89fe6f
2839b42b-8143-4d2d-981a-01b98404dd27
480a9a4c-2374-46a0-9be3-1a9a337dd2e1",,programmes interdisciplinaires et certifications impliquant les technologies de l’information et de la communication (tic),,,
http://data.europa.eu/esco/isced-f/0688,key_741,"b44af4b6-c03a-49a2-a2fb-56364a348014
3dc23622-05f3-499d-8133-732b4ef84f80
2299b474-b9c7-4e29-b97e-1aa58871570a",,programmes interdisciplinaires et certifications impliquant les technologies de l’information et de la communication (tic),,,
http://data.europa.eu/esco/isced-f/07,key_742,"f3e15696-efcc-4c79-aa56-20447e5bb4e7
94f38935-17db-46ed-8b31-a8666684fd28
131d8ad4-5701-4ad2-bfea-c6921d6ca2e2",,"ingénierie, industries de transformation et construction",,,
http://data.europa.eu/esco/isced-f/070,key_743,"0b9cba7c-444f-4340-ad79-896ef7223c0c
ed61e4c4-724f-4ecd-ad9f-64f2e5a8fb24
cd822121-7a17-4136-8aaf-57f7c5944563",,"ingénierie, industries de transformation et construction non définis",,,
http://data.europa.eu/esco/isced-f/0700,key_744,"9ea20784-f81c-4dcf-88cf-c0a22a06a637
9e815a58-2c22-4444-8a84-91e6547f6f72
6e348883-b160-4bd1-8fc3-ad5ffadf4edb",,"ingénierie, industries de transformation et construction non définis",,,
http://data.europa.eu/esco/isced-f/071,key_745,"5b1942ef-eb58-42a4-9e88-108ded78656e
e7c18589-2644-4654-b29e-e72a7aa30d83
ead1005c-d151-4d36-b9ec-78bc02625727",,ingénierie et techniques apparentées,,,
http://data.europa.eu/esco/isced-f/0710,key_746,"cf39c604-490e-470f-9eb0-7786b4354756
3bbe18ee-f02f-4621-840d-f34057883b1e
3e4e0394-9e36-4f63-8ff5-fc10f91e1303",,ingénierie et techniques apparentées non définis,,,
http://data.europa.eu/esco/isced-f/0711,key_747,"372a851c-1e0b-463f-b783-e4942fba3c7b
b16d3744-1596-44cc-b378-7a2ce5a0c08d
423357e1-2501-43f3-aa1b-a95b6a3d2101",,ingénierie chimique et processus,,,
http://data.europa.eu/esco/isced-f/0712,key_748,"d0918e7d-bb8e-49b7-b39c-5fddedc18d88
38485ff6-f233-46d8-8d59-39750713cfd2
4e623bff-a9c7-484b-be44-a6bcaba809cc",,technologie de la protection de l’environnement,,,
http://data.europa.eu/esco/isced-f/0713,key_749,"95390ade-46e9-4dcd-9db5-4db587e744f8
173d860a-aae5-407f-ae09-fd5ea885593b
ef87efb7-2f75-481c-a127-97be0fb0b545",,électricité et énergie,,,
http://data.europa.eu/esco/isced-f/0714,key_750,"94aace93-2d93-49a9-8487-7ee6773170b0
236c7b5b-4d4b-477d-a322-e779de9f6ffd
9e6badb1-210f-48de-bd42-198ceb9b70ed",,électronique et automatisation,,,
http://data.europa.eu/esco/isced-f/0715,key_751,"a0bad7c6-d0e5-4f83-b435-326062939d40
c8ce3d5b-19bb-4cec-9d4c-1bac0d368417
25613eef-f8b1-48bc-a2bd-32c05c5d023a",,mécanique et techniques apparentées,,,
http://data.europa.eu/esco/isced-f/0716,key_752,"9d57698b-c994-4800-bdac-eb45945d3230
30df1363-13fe-410d-b23f-99631003798d
b0c46a1b-86bf-47b9-b3a5-7bfd5e4c6203",,"véhicules à moteur, bateaux et aéronefs",,,
http://data.europa.eu/esco/isced-f/0719,key_753,"f726e657-bc52-454f-9d5b-2588b98c0f95
ad88a9fd-6a00-41ad-81f8-0a6e719acc47
d157d726-72d2-4a75-b197-99ab1debe053",,ingénierie et techniques apparentées non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/072,key_754,"5d3b6a27-b1d9-440f-bb3d-770ba23adfc0
b2be9d09-0709-4d45-8c44-2625008fbb16
d7273304-c6fe-4ff7-85a5-ab98eca11b93",,industries de transformation et de traitement,,,
http://data.europa.eu/esco/isced-f/0720,key_755,"b035e381-7572-4096-89b9-6174f6601b1d
7900a926-b14b-46e6-b40e-e362ee9d8ca6
7e2a535b-6bc3-4d4e-bb8c-5ed8ffe7ec08",,industries de transformation et de traitement non définis,,,
http://data.europa.eu/esco/isced-f/0721,key_756,"94fc1080-2017-430f-976e-d35b6296793e
9e454861-d273-49d0-b7a3-507d9f97a40f
294c564d-56eb-4170-8fd6-aa2459c6e4ae",,traitement des aliments,,,
http://data.europa.eu/esco/isced-f/0722,key_757,"46d47859-eeae-4abc-a475-43fc2ca11589
7efae0a9-ef97-4533-bc41-c6658bb48d1b
7c2bf940-3234-4d43-957d-0faaebc72e47",,"matériaux (verre, papier, plastique et bois)",,,
http://data.europa.eu/esco/isced-f/0723,key_758,"1a0d4f1f-664c-4bc7-994a-6e6458739409
b10abc65-93f1-4820-bfee-77050f4d7ec3
4a80cf99-e4ec-4129-a56f-216c430cb9cc",,"textiles (vêtements, chaussures et cuir)",,,
http://data.europa.eu/esco/isced-f/0724,key_759,"09cd0230-6db9-457f-93c7-289cf51328c0
290e6cf9-ccc7-40a7-b12b-d631d1164cf8
271648b2-1579-4835-a3a4-9482f2028f9a",,exploitation minière et extraction,,,
http://data.europa.eu/esco/isced-f/0729,key_760,"94b75f40-e63c-4046-8eed-052152b4c3fa
7aa2f0a4-1635-4355-bcef-86a2d09ef884
e9849f51-2651-4eec-b350-33d0bc4a32c1",,industries de transformation et de traitement non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/073,key_761,"96dfb35c-58f3-4240-9045-8c0c1ab1d486
4943bd30-19ac-4318-99cc-00536e1c84eb
3fa6c69f-9d73-4245-82be-40d6c43e40ff",,architecture et bâtiment,,,
http://data.europa.eu/esco/isced-f/0730,key_762,"8768bbae-1def-4207-bf8b-73106b545317
7d09b556-ef77-4756-84b6-b74f7a75e414
6d71a1de-230c-4a92-b6ce-f1cb7c35636b",,architecture et bâtiment non définis,,,
http://data.europa.eu/esco/isced-f/0731,key_763,"d39a91db-3895-4f4d-a3af-93cc0df15d5c
c80e6e78-18c1-4493-87f5-1f5bcb85d727
6ecf38ad-5a73-495b-ba74-7a581285c016",,architecture et urbanisme,,,
http://data.europa.eu/esco/isced-f/0732,key_764,"7ac9080d-76aa-4a2e-897c-f0e9f76a1749
afa3d1b6-e20d-4cfa-8a66-bffc187787f5
8b322893-e381-4d0a-a9ee-d7547b22e9df",,construction et génie civil,,,
http://data.europa.eu/esco/isced-f/078,key_765,"c415b33e-32ae-4c83-8b10-e0cd3ed5f6d1
36b3f57c-bd1e-4b48-8dda-30b672c03f95
dccc82c4-5a80-4d3d-b100-2b308226b6c7",,"programmes interdisciplinaires et certifications impliquant l'ingénierie, les industries de transformation et la construction",,,
http://data.europa.eu/esco/isced-f/0788,key_766,"fc353718-b5db-4c48-91a5-09cf1f900660
98e85a47-9bdb-4415-81f0-0fef907f4e38
d432b377-b154-4f02-9746-eaeb46b4ea9d",,"programmes interdisciplinaires et certifications impliquant l'ingénierie, les industries de transformation et la construction",,,
http://data.europa.eu/esco/isced-f/079,key_767,"c12f6d14-9d0c-419c-9ecb-efee8dcf7e90
ea6d7ccf-8972-42b4-8b05-889da2ff93bf
ca4db069-a75f-4821-a5b0-67abf1036921",,"ingénierie, industries de transformation et construction non classés ailleurs",,,
http://data.europa.eu/esco/isced-f/0799,key_768,"266d3ca2-9fd4-4dcb-82cd-a120bbd90c24
cfa1511c-afc7-4223-b66d-360e296ab995
47d84a82-ecb9-4dc7-897e-10f5d9e52476",,"ingénierie, industries de transformation et construction non classés ailleurs",,,
http://data.europa.eu/esco/isced-f/08,key_769,"332f4791-5fea-4674-bf18-19068020cb6f
19b7375a-ab0f-4862-b4d1-e2fb39848431
f27fd787-68f1-4679-a657-41d363237e01",,"agriculture, sylviculture et halieutique et sciences vétérinaires",,,
http://data.europa.eu/esco/isced-f/080,key_770,"6cf5f7bc-b952-4fce-b4c5-690916d85494
42e02e2b-dc8a-4716-881e-a63028b6bad5
8e5da37d-1705-4d59-9d69-b4adcb8b30ea",,"agriculture, sylviculture et halieutique et sciences vétérinaires non définis",,,
http://data.europa.eu/esco/isced-f/0800,key_771,"b20122f1-51a0-493d-be7b-1a0288f7f8b5
4041566c-6c8f-49a9-86ca-a0b1a205b9bd
accbd5af-79b6-48b3-aac5-95c0f4a6bb44",,"agriculture, sylviculture et halieutique et sciences vétérinaires non définis",,,
http://data.europa.eu/esco/isced-f/081,key_772,"bf746b8b-192f-460a-9966-8d468f3c33de
8b5e7c80-7dd3-40b2-bf84-ad9706c8f9b9
90a2b8f8-1fc2-46cf-93d1-665547095ecb",,agriculture,,,
http://data.europa.eu/esco/isced-f/0810,key_773,"833bedd8-f842-4ab3-a284-33482a47d2b5
939f8832-9f3d-4455-98a3-185f5f077711
e6559f93-40e7-4948-8b5d-3dcef0c16272",,agriculture non définie,,,
http://data.europa.eu/esco/isced-f/0811,key_774,"ed6bf798-549b-4c97-a3e3-bd1de3d47424
d0b336d7-2890-4335-92c0-9c63dfe4f5a6
868506c3-5eb4-4570-8189-db6945d6451c",,culture et élevage,,,
http://data.europa.eu/esco/isced-f/0812,key_775,"949ddd43-3b08-4713-9cac-6e54ed316f3f
202f371e-a455-418f-9bca-64e9adf6d507
3ae65798-8e7a-403e-89d0-79e0004bd98e",,horticulture,,,
http://data.europa.eu/esco/isced-f/0819,key_776,"6a7a0263-fe85-470c-b405-9d85f60df2ce
55ede011-3329-42c3-8c07-9094a7937f5f
f5316b07-c694-421c-a7ce-d770adb6e78b",,agriculture non classé ailleurs,,,
http://data.europa.eu/esco/isced-f/082,key_777,"db3ad28f-426f-4908-b864-4f9471054130
b64bd351-f043-4213-ba31-e90f0fadd8aa
ce4706e0-a45f-4a02-adc0-ade20b84170e",,sylviculture,,,
http://data.europa.eu/esco/isced-f/0821,key_778,"b727f73c-bb7c-4cce-b7c2-fa1ce345cebf
84e004c6-b708-478e-b052-57008fbdeacb
2f9850ba-fe07-4b48-ab64-4088f1516bb5",,sylviculture,,,
http://data.europa.eu/esco/isced-f/083,key_779,"8088be0b-8185-4a95-af67-ed0226bd7303
25b30631-f715-4209-9264-5ecb66885da8
c318db9b-04ac-4037-a78f-53d0653b55ea",,halieutique,,,
http://data.europa.eu/esco/isced-f/0831,key_780,"64832495-363d-4c22-a75d-249c8f44b3b0
856e5646-8127-4a3e-97dd-6194b8a63736
a20303a2-c38e-43b0-b4e7-c271ba542d6b",,halieutique,,,
http://data.europa.eu/esco/isced-f/084,key_781,"763f05b1-dda1-4e9f-bb3c-92f17ba13423
899f441f-791d-43dc-80e0-ba6cf1ba9424
ee2cd131-b737-4a12-bf7f-e140a3fbaf11",,sciences vétérinaires,,,
http://data.europa.eu/esco/isced-f/0841,key_782,"2399426c-e92d-4820-8b7a-3550182d959c
ab6c1e1f-656b-4a47-bc5a-ee467ae22705
f248ec6d-3346-4f31-b366-8bd7a98b5014",,sciences vétérinaires,,,
http://data.europa.eu/esco/isced-f/088,key_783,"8d307d73-aba5-41a6-b06f-ccf0ab431304
b990616d-9c7b-468f-bcdc-6f3a203a3b83
25cdfc91-3be9-422f-a151-7233a2bfcdc6",,"programmes interdisciplinaires et certifications impliquant l'agriculture, la sylviculture et l'halieutique et les sciences vétérinaires",,,
http://data.europa.eu/esco/isced-f/0888,key_784,"4e9c9b25-76ff-4411-9c25-3ec53977b3e9
921baf40-6e46-43bc-9f1a-5ace5c05b641
3cc7d845-eebc-4285-81e1-0ad72732c75c",,"programmes interdisciplinaires et certifications impliquant l'agriculture, la sylviculture et l'halieutique et les sciences vétérinaires",,,
http://data.europa.eu/esco/isced-f/089,key_785,"c52c9a16-6b33-4a2a-bd98-ac2051a3892c
781ffc92-50ad-4020-9c8c-d9f04e5d3b23
096ce43a-3816-4aa2-94d2-603d8e450eae",,"agriculture, sylviculture et halieutique et sciences vétérinaires non classés ailleurs",,,
http://data.europa.eu/esco/isced-f/0899,key_786,"f7573758-3aef-4a38-ac0d-7afaecd3d8f3
eea6c96a-4e69-406f-8445-aa4769638dba
55e0ac39-06aa-4b08-948e-8b660d90d057",,"agriculture, sylviculture et halieutique et sciences vétérinaires non classés ailleurs",,,
http://data.europa.eu/esco/isced-f/09,key_787,"0a14fc0b-4280-4ac1-b2e8-68beaa395092
7fd88669-6d11-4eb5-b85a-fddd2f3d063e
1dcc09a9-adeb-4ef4-ba51-119400d99e9e",,santé et protection sociales,,,
http://data.europa.eu/esco/isced-f/090,key_788,"87297bf6-3f4d-4992-ad59-63cedbfa0964
9050b56d-f498-4923-8b27-1d3f2576ec29
f1eb286a-7585-48b6-81d8-d343f569feeb",,santé et protection sociales non définis,,,
http://data.europa.eu/esco/isced-f/0900,key_789,"581ec3d3-8dda-46dd-9867-d2c1004da0ea
4b44bb4a-6f4b-4079-8d55-a5cd2b38772c
6b83e4e6-89f0-492e-bb42-cac9d3d6d247",,santé et protection sociales non définis,,,
http://data.europa.eu/esco/isced-f/091,key_790,"89daef06-ff05-4d54-880f-c7c743ab790e
b221fb80-90c7-4e1a-aef4-dc2781ec0345
8382bbac-13e2-45bb-9d8d-02bd3ede47b2",,santé,,,
http://data.europa.eu/esco/isced-f/0910,key_791,"6904c3a8-b092-4539-b1c3-cc945c5925f8
505840e5-4b54-4048-9e1f-afe7c21279c5
30033f87-2a61-4f85-93e7-02f10bad528b",,santé non définie,,,
http://data.europa.eu/esco/isced-f/0911,key_792,"83b1bb28-9739-4495-8496-bd20700a9c55
34bafe2e-ce9a-4a92-aad9-cc692e3b6b48
7e1be990-f15b-43bb-bbed-44ae85e1605a",,études dentaires,,,
http://data.europa.eu/esco/isced-f/0912,key_793,"5bcc2d39-39fe-41e1-b054-aabec3cc7e65
3e3f0db9-0ce4-4abd-88e1-b4debf7f3636
ed41b1fd-373e-4c29-b66c-f7e3ee5f06ca",,médecine,,,
http://data.europa.eu/esco/isced-f/0913,key_794,"ffdfe22b-4da7-4404-9200-75afafd5548b
5ce60c79-2664-4f9e-aebc-bc8afafea5e5
97cc286a-11f7-4909-a326-523bda01b06b",,soins infirmiers et formation de sages-femmes,,,
http://data.europa.eu/esco/isced-f/0914,key_795,"0b33126a-61dd-4692-988f-3703b40a4cc0
7d91b310-63f0-4a65-898a-b963d2ceba12
c3c64cb7-f69b-484d-b5f7-1ff43afd8d66",,diagnostic médical et technologie de traitement,,,
http://data.europa.eu/esco/isced-f/0915,key_796,"720ca5f8-716c-4e30-9ba2-4b261501d9e5
a6a8c65c-bea8-4f70-a937-9de04662ac83
d0b1dff6-be7b-4f12-afc9-4a4c6f57455a",,thérapie et rééducation,,,
http://data.europa.eu/esco/isced-f/0916,key_797,"aab51f55-e125-4279-8074-cd7ad70f5905
c70eb60e-a17e-4b68-a1da-520e2314100f
48ccfae5-d98b-46a1-a04f-db34da61b9e5",,pharmacie,,,
http://data.europa.eu/esco/isced-f/0917,key_798,"a28d6ff0-efec-4f8a-8e44-ce877fd4e5ed
751ca7de-52fc-427d-8a35-086dacec4c21
2ea9ee2d-c1c3-405f-89a8-34ba73cd7673",,médecine et thérapies traditionnelles et complémentaires,,,
http://data.europa.eu/esco/isced-f/0919,key_799,"9b27261f-7bb8-4ef1-9faa-3619e9c6425a
3d150f41-d6d0-4eea-b574-7186a79bf8e0
7fed589f-1801-4718-8ca0-f4a0ead00bc0",,santé non classée ailleurs,,,
http://data.europa.eu/esco/isced-f/092,key_800,"5641151e-1d75-4c45-9320-5737c08cbb10
70c6719b-42af-4233-8f4f-1f2c8d0b8993
c83d78e2-50a3-4cc7-b4fa-f41d25646611",,protection sociale,,,
http://data.europa.eu/esco/isced-f/0920,key_801,"99d688a4-a899-44f7-be86-6feee54b98c9
c7952c7a-a58f-454c-9ebe-6f5326d86ec5
7e5fe0c7-9083-4f64-8f16-7e901998a2a7",,protection sociale non définie,,,
http://data.europa.eu/esco/isced-f/0921,key_802,"254e87b3-34fa-46ed-b906-9506ab8836b5
e5ffe838-1a47-478e-858d-457bfef3afaf
e93ab6d9-4c76-449b-8434-493bce82ea53",,soins gérontologiques et aux adultes handicapés,,,
http://data.europa.eu/esco/isced-f/0922,key_803,"0a4bc578-87e4-4aa5-a12d-6c84ad0e8110
811d59c5-8d25-4fea-b61c-bbe19cf76b2e
931b47ac-a3c4-4be9-a2c6-11a2e5a3eb6c",,soins aux enfants et à la jeunesse,,,
http://data.europa.eu/esco/isced-f/0923,key_804,"42457a68-9eed-4080-8fb9-0102edc8a927
98273f9c-2ae2-4ee9-abd0-a31bbb0cf647
3a641d97-0bfe-4028-9658-c472659e1315",,travail social et orientation,,,
http://data.europa.eu/esco/isced-f/0929,key_805,"10e3846d-f907-4dad-a3e8-b835cee64f4e
08d55e26-cf1e-4d5d-9ff7-15ec629e83d0
edc31870-aee2-49a6-b02d-5548778db6a8",,protection sociale non classée ailleurs,,,
http://data.europa.eu/esco/isced-f/098,key_806,"33a19aed-1f1a-4005-b410-7df7f26da0dc
7c74ee16-1170-4997-86b3-8b557bd78154
e6679d9b-2885-4d0d-b549-e2ad42929ade",,programmes interdisciplinaires et certifications impliquant la santé et la protection sociales,,,
http://data.europa.eu/esco/isced-f/0988,key_807,"8a6ba0bf-a99e-441f-b604-d66df688cee3
619cae93-c61a-4547-9bec-62244e370449
08f7b047-357a-45a5-a16b-a85313defce3",,programmes interdisciplinaires et certifications impliquant la santé et la protection sociales,,,
http://data.europa.eu/esco/isced-f/099,key_808,"5f0fcfa2-374c-455b-83a7-3b9578a12dda
027a5684-0918-4544-b9c0-3e30d1af2514
4626114a-f95d-4a36-91db-291e2b90f73c",,santé et protection sociales non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/0999,key_809,"92b5131c-d783-4a33-9532-358a7c2147cc
acd89535-2f03-4b59-8c9a-2ecee47b186f
c3d08424-36e3-4fc8-9792-6fa068536680",,santé et protection sociales non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/10,key_810,"1ed5f953-1001-471e-b2b0-eb94704a0146
28a61a18-fa46-444b-84cc-1d522ec1cf21
53364132-f451-44c9-9b7c-d6d801f9b681",,services,,,
http://data.europa.eu/esco/isced-f/100,key_811,"55afdce4-14e7-439b-81f9-f6aad8789f71
29128ada-788a-4a1f-8eb6-3fdc500829a8
a3a738f8-12cb-4925-b39b-d1569159fa69",,services non définis,,,
http://data.europa.eu/esco/isced-f/1000,key_812,"81f3f67c-be8b-49d3-9b35-6a0138bd0225
dbd3b6f2-1285-47cb-8629-6d442dea45db
155a8241-c307-4a05-aae1-04d93cd75ce6",,services non définis,,,
http://data.europa.eu/esco/isced-f/101,key_813,"186ba0c4-0e41-4bf8-a191-4ec94a95c922
1de7c303-0b81-4c67-bb16-ce4e1b84ad2f
c54b092d-ce6b-40a3-b882-2ef2eb078d53",,services aux particuliers,,,
http://data.europa.eu/esco/isced-f/1010,key_814,"28c78362-9b10-4af4-8d3b-26d4d64356b7
b7668d70-44f5-46e9-abd2-d7ed1c917bf9
1cd1810a-4add-4dcf-a036-5a4f427be6c4",,services aux particuliers non définis,,,
http://data.europa.eu/esco/isced-f/1011,key_815,"a2eacefc-1a5c-4cde-89cc-02900dfa26ce
f68c2431-39a1-44c7-ab3c-5528eec693de
321f0595-fba6-45c1-b396-316b26b562c4",,services domestiques,,,
http://data.europa.eu/esco/isced-f/1012,key_816,"39c9db4f-390b-44d0-a730-864eff01ca1e
038171ad-0cf1-41a8-97cd-4c0680d83c66
10b5bcc8-a235-4817-a2a8-4333b2418d6b",,services de soins de beauté et de coiffure,,,
http://data.europa.eu/esco/isced-f/1013,key_817,"00dfb505-db4f-4e5c-89cb-111de871239b
414f8bbc-f064-4d8e-8c6c-60e510c02fc9
0a353726-8e78-4997-a308-bf5daa8b458c",,hôtellerie et services de restauration,,,
http://data.europa.eu/esco/isced-f/1014,key_818,"ffb7ba97-339e-43dd-bf74-350eea174159
12878797-672b-428c-b183-8a625562eaac
6575ac4e-d4a4-4764-9366-105beff42ea8",,sports,,,
http://data.europa.eu/esco/isced-f/1015,key_819,"3e902b4c-c01f-47ec-8405-d1ed3699586c
f5aa838e-01d4-4860-ac98-10974a58bec6
6b87fa54-d80a-456d-9449-6e9077832abe",,"voyage, tourisme et loisirs",,,
http://data.europa.eu/esco/isced-f/1019,key_820,"b47a731f-4913-4244-8f1a-01471de0af26
e1d94893-a87b-416b-82d9-87dde5e260f3
e7788c78-ef80-4ef5-b71e-4a4e8a8b6509",,services aux particuliers non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/102,key_821,"06b9dcdc-9eed-4803-afab-50aa6cc6a77b
c14f6419-6449-4fb4-9e43-ba2bc4544c0b
2a7c47dd-ac6e-4e99-b00e-eb243c653229",,hygiène et services de santé au travail,,,
http://data.europa.eu/esco/isced-f/1020,key_822,"c47bda0a-f9c5-44b6-adfc-9f224e5fbf23
a47308c4-a925-45cb-815a-85c8581a4325
4fdc8b0a-f81b-4481-93c1-04d94ce902b5",,hygiène et services de santé au travail non définis,,,
http://data.europa.eu/esco/isced-f/1021,key_823,"afa3fa12-f13b-4ec6-8309-095765b89e5e
80022579-343c-4bac-afb8-3bc2f27840b4
ba110c17-4a4a-4c5c-bab4-c0b210f78489",,salubrité publique,,,
http://data.europa.eu/esco/isced-f/1022,key_824,"c3c27d86-0798-43d6-8e8f-3b23e9dec3c4
d60a7810-8087-45df-92d4-d18584f91ef7
abb63e9d-7708-44c4-a849-6b1a7a015d8a",,santé et sécurité au travail,,,
http://data.europa.eu/esco/isced-f/1029,key_825,"60dc80c9-f53c-4461-af7b-86ff34725055
2600c636-a758-44f7-afea-bd339a3c7805
b9725e20-ab2d-4c93-bc73-39ea994e61ea",,hygiène et services de santé au travail non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/103,key_826,"cfc43e56-ae09-4111-be0b-13b7c6739c6b
8f78343d-2488-45c6-8f28-70480eecc7ae
e2f75059-fe96-4b0a-8e2c-17a5007b4370",,services de sûreté,,,
http://data.europa.eu/esco/isced-f/1030,key_827,"8a47c395-8b31-4800-8da0-3a8e37bf2dbf
0e709a8e-d959-4aa9-be56-079fe3f4675c
dd553995-e982-4867-8626-6788093509ae",,services de sûreté non définis,,,
http://data.europa.eu/esco/isced-f/1031,key_828,"e46ab212-9f4c-4b91-bc58-579f154dc825
6c220260-405e-49bd-999b-369cbde89b4b
dbcdff46-ffe7-48a0-8c5b-d7c64c38c408",,sécurité militaire et défense,,,
http://data.europa.eu/esco/isced-f/1032,key_829,"ae25d2be-0c7d-401d-a95a-abdeea8cb0ae
a901658d-bd14-49ba-b766-d9eb464e5dd1
bd5a8f78-1501-4fd6-a36d-fb5a71b45054",,protection des biens et des personnes,,,
http://data.europa.eu/esco/isced-f/1039,key_830,"2e1bb48e-4160-4d15-83ec-7837a6615df4
92e0bfc9-d798-46bc-871d-5dcefced45a3
64f9178a-63b1-4a9a-9727-c01e5728970b",,services de sûreté non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/104,key_831,"1758caa0-e708-444d-9077-415d7e699280
f9e2d2b5-c6fc-4408-bbc1-54966e9f34be
59fde712-e800-4e6b-91c2-4c256f3f6e87",,services de transport,,,
http://data.europa.eu/esco/isced-f/1041,key_832,"f210d8a3-3df4-41c6-97ac-77dfaf92dfa4
d4cd7add-50b7-4e53-a63c-fdd9c62f73b2
0ff25c5b-6a2a-4628-9888-ada911d6c7c7",,services de transport,,,
http://data.europa.eu/esco/isced-f/108,key_833,"4d7c220a-a9d3-4cd2-b557-098bbd2a1024
078e0f99-b69e-4b70-8f19-87f4f9456c85
a8e26d93-f80e-41c8-a32c-9f27d49b1204",,programmes interdisciplinaires et certifications impliquant les services,,,
http://data.europa.eu/esco/isced-f/1088,key_834,"e7171db4-3c81-45ed-a52c-e40550003321
2b0c5fac-f9b2-4748-b0b6-a85094e598cc
20e2bfce-e70a-43bf-a6a7-53983af57691",,programmes interdisciplinaires et certifications impliquant les services,,,
http://data.europa.eu/esco/isced-f/109,key_835,"ceedaa61-8f0a-4689-adba-49a24b323150
3bc73c11-e910-4e03-ac84-e755aaaf31db
6b7fd2b8-44f2-47f1-ae2c-a3c9f612caa2",,services non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/1099,key_836,"e9fec0d3-94d9-44ae-a8a2-3b33f04537f1
b32c5799-31b2-4cb2-ad10-a4bda4e76de9
fc8d4865-c8aa-4722-805a-1be9e03342c1",,services non classés ailleurs,,,
http://data.europa.eu/esco/isced-f/99,key_837,"6cbb3971-c719-4b94-8556-09073f44bc75
46fadaf0-9129-4076-ba7b-15ca3a3f1fab
6afa265d-930d-4cd0-a931-978564c36fc9",,domaine inconnu,,,
http://data.europa.eu/esco/isced-f/999,key_838,"d54ea244-d8fc-4fad-8cfd-0f4806bfdcd0
c45016c4-596b-4ea9-aba8-52ed0c9d68a6
96322665-0650-4c19-a2bd-79ef4e876450",,domaine inconnu,,,
