PARENTOBJECTTYPE,PARENTID,CHILDID,CHILDOBJECTTYPE
SkillGroup,key_928,key_846,SkillGroup
SkillGroup,key_843,key_847,SkillGroup
SkillGroup,key_1163,key_848,SkillGroup
SkillGroup,key_907,key_850,SkillGroup
SkillGroup,key_898,key_851,SkillGroup
SkillGroup,key_925,key_852,SkillGroup
SkillGroup,key_994,key_853,SkillGroup
SkillGroup,key_1011,key_854,SkillGroup
SkillGroup,key_907,key_855,SkillGroup
SkillGroup,key_1202,key_856,SkillGroup
SkillGroup,key_928,key_857,SkillGroup
SkillGroup,key_1036,key_858,SkillGroup
SkillGroup,key_1128,key_859,SkillGroup
SkillGroup,key_971,key_860,SkillGroup
SkillGroup,key_1000,key_861,SkillGroup
SkillGroup,key_895,key_862,SkillGroup
SkillGroup,key_843,key_863,SkillGroup
SkillGroup,key_1028,key_864,SkillGroup
SkillGroup,key_1071,key_865,SkillGroup
SkillGroup,key_924,key_866,SkillGroup
SkillGroup,key_895,key_867,SkillGroup
SkillGroup,key_1099,key_868,SkillGroup
SkillGroup,key_924,key_869,SkillGroup
SkillGroup,key_894,key_870,SkillGroup
SkillGroup,key_925,key_871,SkillGroup
SkillGroup,key_907,key_872,SkillGroup
SkillGroup,key_920,key_873,SkillGroup
SkillGroup,key_1210,key_874,SkillGroup
SkillGroup,key_849,key_875,SkillGroup
SkillGroup,key_1053,key_876,SkillGroup
SkillGroup,key_842,key_877,SkillGroup
SkillGroup,key_898,key_878,SkillGroup
SkillGroup,key_846,key_879,SkillGroup
SkillGroup,key_895,key_880,SkillGroup
SkillGroup,key_1020,key_881,SkillGroup
SkillGroup,key_977,key_882,SkillGroup
SkillGroup,key_1028,key_883,SkillGroup
SkillGroup,key_895,key_884,SkillGroup
SkillGroup,key_913,key_885,SkillGroup
SkillGroup,key_916,key_886,SkillGroup
SkillGroup,key_994,key_887,SkillGroup
SkillGroup,key_1091,key_888,SkillGroup
SkillGroup,key_1199,key_889,SkillGroup
SkillGroup,key_1133,key_890,SkillGroup
SkillGroup,key_925,key_891,SkillGroup
SkillGroup,key_846,key_892,SkillGroup
SkillGroup,key_1150,key_893,SkillGroup
SkillGroup,key_846,key_894,SkillGroup
SkillGroup,key_857,key_895,SkillGroup
SkillGroup,key_938,key_896,SkillGroup
SkillGroup,key_925,key_897,SkillGroup
SkillGroup,key_1095,key_898,SkillGroup
SkillGroup,key_1091,key_899,SkillGroup
SkillGroup,key_980,key_900,SkillGroup
SkillGroup,key_977,key_901,SkillGroup
SkillGroup,key_1070,key_902,SkillGroup
SkillGroup,key_928,key_903,SkillGroup
SkillGroup,key_1163,key_904,SkillGroup
SkillGroup,key_885,key_905,SkillGroup
SkillGroup,key_1028,key_906,SkillGroup
SkillGroup,key_1202,key_907,SkillGroup
SkillGroup,key_909,key_908,SkillGroup
SkillGroup,key_903,key_909,SkillGroup
SkillGroup,key_987,key_910,SkillGroup
SkillGroup,key_1000,key_911,SkillGroup
SkillGroup,key_1136,key_912,SkillGroup
SkillGroup,key_928,key_913,SkillGroup
SkillGroup,key_842,key_914,SkillGroup
SkillGroup,key_848,key_915,SkillGroup
SkillGroup,key_1095,key_916,SkillGroup
SkillGroup,key_1051,key_917,SkillGroup
SkillGroup,key_1099,key_918,SkillGroup
SkillGroup,key_1061,key_919,SkillGroup
SkillGroup,key_1202,key_920,SkillGroup
SkillGroup,key_892,key_921,SkillGroup
SkillGroup,key_1011,key_922,SkillGroup
SkillGroup,key_1161,key_923,SkillGroup
SkillGroup,key_1202,key_924,SkillGroup
SkillGroup,key_857,key_925,SkillGroup
SkillGroup,key_1204,key_926,SkillGroup
SkillGroup,key_856,key_927,SkillGroup
SkillGroup,key_982,key_929,SkillGroup
SkillGroup,key_982,key_930,SkillGroup
SkillGroup,key_1138,key_931,SkillGroup
