"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"skillgroup","67f040cf52c59bbdf744f756","67f040ce52c59bbdf744f53d","skillgroup"
"skillgroup","67f040ce52c59bbdf744f53d","67f040ce52c59bbdf744f53e","skillgroup"
"skillgroup","67f040ce52c59bbdf744f53e","67f040ce52c59bbdf744f53f","skillgroup"
"skillgroup","67f040ce52c59bbdf744f53d","67f040ce52c59bbdf744f540","skillgroup"
"skillgroup","67f040ce52c59bbdf744f540","67f040ce52c59bbdf744f541","skillgroup"
"skillgroup","67f040ce52c59bbdf744f53d","67f040ce52c59bbdf744f542","skillgroup"
"skillgroup","67f040ce52c59bbdf744f542","67f040ce52c59bbdf744f543","skillgroup"
"skillgroup","67f040ce52c59bbdf744f53d","67f040ce52c59bbdf744f544","skillgroup"
"skillgroup","67f040ce52c59bbdf744f544","67f040ce52c59bbdf744f545","skillgroup"
"skillgroup","67f040ce52c59bbdf744f53d","67f040ce52c59bbdf744f546","skillgroup"
"skillgroup","67f040ce52c59bbdf744f546","67f040ce52c59bbdf744f547","skillgroup"
"skillgroup","67f040cf52c59bbdf744f756","67f040ce52c59bbdf744f548","skillgroup"
"skillgroup","67f040ce52c59bbdf744f548","67f040ce52c59bbdf744f549","skillgroup"
"skillgroup","67f040ce52c59bbdf744f549","67f040ce52c59bbdf744f54a","skillgroup"
"skillgroup","67f040ce52c59bbdf744f549","67f040ce52c59bbdf744f54b","skillgroup"
"skillgroup","67f040ce52c59bbdf744f549","67f040ce52c59bbdf744f54c","skillgroup"
"skillgroup","67f040ce52c59bbdf744f549","67f040ce52c59bbdf744f54d","skillgroup"
"skillgroup","67f040ce52c59bbdf744f549","67f040ce52c59bbdf744f54e","skillgroup"
"skillgroup","67f040ce52c59bbdf744f549","67f040ce52c59bbdf744f54f","skillgroup"
"skillgroup","67f040ce52c59bbdf744f548","67f040ce52c59bbdf744f550","skillgroup"
"skillgroup","67f040ce52c59bbdf744f550","67f040ce52c59bbdf744f551","skillgroup"
"skillgroup","67f040cf52c59bbdf744f756","67f040ce52c59bbdf744f552","skillgroup"
"skillgroup","67f040ce52c59bbdf744f552","67f040ce52c59bbdf744f553","skillgroup"
"skillgroup","67f040ce52c59bbdf744f553","67f040ce52c59bbdf744f554","skillgroup"
"skillgroup","67f040ce52c59bbdf744f552","67f040ce52c59bbdf744f555","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f556","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f557","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f558","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f559","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f55a","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f55b","skillgroup"
"skillgroup","67f040ce52c59bbdf744f555","67f040ce52c59bbdf744f55c","skillgroup"
"skillgroup","67f040ce52c59bbdf744f552","67f040ce52c59bbdf744f55d","skillgroup"
"skillgroup","67f040ce52c59bbdf744f55d","67f040ce52c59bbdf744f55e","skillgroup"
"skillgroup","67f040ce52c59bbdf744f55d","67f040ce52c59bbdf744f55f","skillgroup"
"skillgroup","67f040ce52c59bbdf744f55d","67f040ce52c59bbdf744f560","skillgroup"
"skillgroup","67f040ce52c59bbdf744f55d","67f040ce52c59bbdf744f561","skillgroup"
"skillgroup","67f040ce52c59bbdf744f55d","67f040ce52c59bbdf744f562","skillgroup"
"skillgroup","67f040ce52c59bbdf744f55d","67f040ce52c59bbdf744f563","skillgroup"
"skillgroup","67f040ce52c59bbdf744f552","67f040ce52c59bbdf744f564","skillgroup"
"skillgroup","67f040ce52c59bbdf744f564","67f040ce52c59bbdf744f565","skillgroup"
"skillgroup","67f040ce52c59bbdf744f564","67f040ce52c59bbdf744f566","skillgroup"
"skillgroup","67f040ce52c59bbdf744f564","67f040ce52c59bbdf744f567","skillgroup"
"skillgroup","67f040ce52c59bbdf744f564","67f040ce52c59bbdf744f568","skillgroup"
"skillgroup","67f040ce52c59bbdf744f552","67f040ce52c59bbdf744f569","skillgroup"
"skillgroup","67f040ce52c59bbdf744f569","67f040ce52c59bbdf744f56a","skillgroup"
"skillgroup","67f040ce52c59bbdf744f552","67f040ce52c59bbdf744f56b","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56b","67f040ce52c59bbdf744f56c","skillgroup"
"skillgroup","67f040cf52c59bbdf744f756","67f040ce52c59bbdf744f56d","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56d","67f040ce52c59bbdf744f56e","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56e","67f040ce52c59bbdf744f56f","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56d","67f040ce52c59bbdf744f570","skillgroup"
"skillgroup","67f040ce52c59bbdf744f570","67f040ce52c59bbdf744f571","skillgroup"
"skillgroup","67f040ce52c59bbdf744f570","67f040ce52c59bbdf744f572","skillgroup"
"skillgroup","67f040ce52c59bbdf744f570","67f040ce52c59bbdf744f573","skillgroup"
"skillgroup","67f040ce52c59bbdf744f570","67f040ce52c59bbdf744f574","skillgroup"
"skillgroup","67f040ce52c59bbdf744f570","67f040ce52c59bbdf744f575","skillgroup"
"skillgroup","67f040ce52c59bbdf744f570","67f040ce52c59bbdf744f576","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56d","67f040ce52c59bbdf744f577","skillgroup"
"skillgroup","67f040ce52c59bbdf744f577","67f040ce52c59bbdf744f578","skillgroup"
"skillgroup","67f040ce52c59bbdf744f577","67f040ce52c59bbdf744f579","skillgroup"
"skillgroup","67f040ce52c59bbdf744f577","67f040ce52c59bbdf744f57a","skillgroup"
"skillgroup","67f040ce52c59bbdf744f577","67f040ce52c59bbdf744f57b","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56d","67f040ce52c59bbdf744f57c","skillgroup"
"skillgroup","67f040ce52c59bbdf744f57c","67f040ce52c59bbdf744f57d","skillgroup"
"skillgroup","67f040ce52c59bbdf744f56d","67f040ce52c59bbdf744f57e","skillgroup"
"skillgroup","67f040ce52c59bbdf744f57e","67f040ce52c59bbdf744f57f","skillgroup"
"skillgroup","67f040cf52c59bbdf744f756","67f040ce52c59bbdf744f580","skillgroup"
"skillgroup","67f040ce52c59bbdf744f580","67f040ce52c59bbdf744f581","skillgroup"
"skillgroup","67f040ce52c59bbdf744f581","67f040ce52c59bbdf744f582","skillgroup"
"skillgroup","67f040ce52c59bbdf744f580","67f040ce52c59bbdf744f583","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f584","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f585","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f586","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f587","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f588","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f589","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f58a","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f58b","skillgroup"
"skillgroup","67f040ce52c59bbdf744f583","67f040ce52c59bbdf744f58c","skillgroup"
"skillgroup","67f040ce52c59bbdf744f580","67f040ce52c59bbdf744f58d","skillgroup"
"skillgroup","67f040ce52c59bbdf744f58d","67f040ce52c59bbdf744f58e","skillgroup"
"skillgroup","67f040ce52c59bbdf744f580","67f040ce52c59bbdf744f58f","skillgroup"
"skillgroup","67f040ce52c59bbdf744f58f","67f040ce52c59bbdf744f590","skillgroup"
"skillgroup","67f040ce52c59bbdf744f580","67f040ce52c59bbdf744f591","skillgroup"
"skillgroup","67f040ce52c59bbdf744f591","67f040ce52c59bbdf744f592","skillgroup"
"skillgroup","67f040cf52c59bbdf744f756","67f040ce52c59bbdf744f593","skillgroup"
"skillgroup","67f040ce52c59bbdf744f593","67f040ce52c59bbdf744f594","skillgroup"
"skillgroup","67f040ce52c59bbdf744f594","67f040ce52c59bbdf744f595","skillgroup"
"skillgroup","67f040ce52c59bbdf744f593","67f040ce52c59bbdf744f596","skillgroup"
"skillgroup","67f040ce52c59bbdf744f596","67f040ce52c59bbdf744f597","skillgroup"
"skillgroup","67f040ce52c59bbdf744f596","67f040ce52c59bbdf744f598","skillgroup"
"skillgroup","67f040ce52c59bbdf744f596","67f040ce52c59bbdf744f599","skillgroup"
"skillgroup","67f040ce52c59bbdf744f596","67f040ce52c59bbdf744f59a","skillgroup"
"skillgroup","67f040ce52c59bbdf744f593","67f040ce52c59bbdf744f59b","skillgroup"
