"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"iscogroup","67f040cd52c59bbdf744f2fb","67f040cd52c59bbdf744f303","iscogroup"
"iscogroup","67f040cd52c59bbdf744f303","67f040cd52c59bbdf744f304","iscogroup"
"iscogroup","67f040cd52c59bbdf744f303","67f040cd52c59bbdf744f305","iscogroup"
"iscogroup","67f040cd52c59bbdf744f303","67f040cd52c59bbdf744f306","iscogroup"
"iscogroup","67f040cd52c59bbdf744f2fb","67f040cd52c59bbdf744f307","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f308","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f309","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f30a","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f30b","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f30c","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f30d","iscogroup"
"iscogroup","67f040cd52c59bbdf744f307","67f040cd52c59bbdf744f30e","iscogroup"
"iscogroup","67f040cd52c59bbdf744f2fb","67f040cd52c59bbdf744f30f","iscogroup"
"iscogroup","67f040cd52c59bbdf744f30f","67f040cd52c59bbdf744f310","iscogroup"
"iscogroup","67f040cd52c59bbdf744f30f","67f040cd52c59bbdf744f311","iscogroup"
"iscogroup","67f040cd52c59bbdf744f30f","67f040cd52c59bbdf744f312","iscogroup"
"iscogroup","67f040cd52c59bbdf744f2fb","67f040cd52c59bbdf744f313","iscogroup"
"iscogroup","67f040cd52c59bbdf744f313","67f040cd52c59bbdf744f314","iscogroup"
"iscogroup","67f040cd52c59bbdf744f313","67f040cd52c59bbdf744f315","iscogroup"
"iscogroup","67f040cd52c59bbdf744f313","67f040cd52c59bbdf744f316","iscogroup"
"iscogroup","67f040cd52c59bbdf744f313","67f040cd52c59bbdf744f317","iscogroup"
"iscogroup","67f040cd52c59bbdf744f313","67f040cd52c59bbdf744f318","iscogroup"
"iscogroup","67f040cd52c59bbdf744f313","67f040cd52c59bbdf744f319","iscogroup"
"iscogroup","67f040cd52c59bbdf744f2fa","67f040cd52c59bbdf744f31a","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31a","67f040cd52c59bbdf744f31b","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31b","67f040cd52c59bbdf744f31c","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31b","67f040cd52c59bbdf744f31d","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31a","67f040cd52c59bbdf744f31e","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31e","67f040cd52c59bbdf744f31f","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31e","67f040cd52c59bbdf744f320","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31a","67f040cd52c59bbdf744f321","iscogroup"
"iscogroup","67f040cd52c59bbdf744f321","67f040cd52c59bbdf744f322","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31a","67f040cd52c59bbdf744f323","iscogroup"
"iscogroup","67f040cd52c59bbdf744f323","67f040cd52c59bbdf744f324","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31a","67f040cd52c59bbdf744f325","iscogroup"
"iscogroup","67f040cd52c59bbdf744f325","67f040cd52c59bbdf744f326","iscogroup"
"iscogroup","67f040cd52c59bbdf744f31a","67f040cd52c59bbdf744f327","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f328","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f329","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f32a","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f32b","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f32c","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f32d","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f32e","iscogroup"
"iscogroup","67f040cd52c59bbdf744f327","67f040cd52c59bbdf744f32f","iscogroup"
"iscogroup","67f040cd52c59bbdf744f2fa","67f040cd52c59bbdf744f330","iscogroup"
"iscogroup","67f040cd52c59bbdf744f330","67f040cd52c59bbdf744f331","iscogroup"
"iscogroup","67f040cd52c59bbdf744f331","67f040cd52c59bbdf744f332","iscogroup"
