"PARENTOBJECTTYPE","PARENTID","CHILDID","CHILDOBJECTTYPE"
"occupationgroup","key_130","key_135","occupationgroup"
"occupationgroup","key_135","key_136","occupationgroup"
"occupationgroup","key_135","key_137","occupationgroup"
"occupationgroup","key_135","key_138","occupationgroup"
"occupationgroup","key_135","key_139","occupationgroup"
"occupationgroup","key_130","key_140","occupationgroup"
"occupationgroup","key_140","key_141","occupationgroup"
"occupationgroup","key_140","key_142","occupationgroup"
"occupationgroup","key_140","key_143","occupationgroup"
"occupationgroup","key_140","key_144","occupationgroup"
"occupationgroup","key_58","key_145","occupationgroup"
"occupationgroup","key_145","key_146","occupationgroup"
"occupationgroup","key_146","key_147","occupationgroup"
"occupationgroup","key_146","key_148","occupationgroup"
"occupationgroup","key_146","key_149","occupationgroup"
"occupationgroup","key_146","key_150","occupationgroup"
"occupationgroup","key_146","key_151","occupationgroup"
"occupationgroup","key_145","key_152","occupationgroup"
"occupationgroup","key_152","key_153","occupationgroup"
"occupationgroup","key_152","key_154","occupationgroup"
"occupationgroup","key_152","key_155","occupationgroup"
"occupationgroup","key_152","key_156","occupationgroup"
"occupationgroup","key_58","key_157","occupationgroup"
"occupationgroup","key_157","key_158","occupationgroup"
"occupationgroup","key_158","key_159","occupationgroup"
"occupationgroup","key_158","key_160","occupationgroup"
"occupationgroup","key_158","key_161","occupationgroup"
"occupationgroup","key_157","key_162","occupationgroup"
"occupationgroup","key_162","key_163","occupationgroup"
"occupationgroup","key_162","key_164","occupationgroup"
"occupationgroup","key_157","key_165","occupationgroup"
"occupationgroup","key_165","key_166","occupationgroup"
"occupationgroup","key_165","key_167","occupationgroup"
"occupationgroup","key_165","key_168","occupationgroup"
"occupationgroup","key_165","key_169","occupationgroup"
"occupationgroup","key_165","key_170","occupationgroup"
"occupationgroup","key_165","key_171","occupationgroup"
"occupationgroup","key_157","key_172","occupationgroup"
"occupationgroup","key_172","key_173","occupationgroup"
"occupationgroup","key_172","key_174","occupationgroup"
"occupationgroup","key_172","key_175","occupationgroup"
"occupationgroup","key_157","key_176","occupationgroup"
"occupationgroup","key_176","key_177","occupationgroup"
"occupationgroup","key_176","key_178","occupationgroup"
"occupationgroup","key_176","key_179","occupationgroup"
"occupationgroup","key_176","key_180","occupationgroup"
"occupationgroup","key_176","key_181","occupationgroup"
"occupationgroup","key_176","key_182","occupationgroup"
"occupationgroup","key_176","key_183","occupationgroup"
"occupationgroup","key_184","key_185","occupationgroup"
"occupationgroup","key_185","key_186","occupationgroup"
"occupationgroup","key_186","key_187","occupationgroup"
"occupationgroup","key_186","key_188","occupationgroup"
"occupationgroup","key_186","key_189","occupationgroup"
"occupationgroup","key_186","key_190","occupationgroup"
"occupationgroup","key_186","key_191","occupationgroup"
"occupationgroup","key_186","key_192","occupationgroup"
"occupationgroup","key_186","key_193","occupationgroup"
"occupationgroup","key_186","key_194","occupationgroup"
"occupationgroup","key_186","key_195","occupationgroup"
"occupationgroup","key_185","key_196","occupationgroup"
"occupationgroup","key_196","key_197","occupationgroup"
"occupationgroup","key_196","key_198","occupationgroup"
"occupationgroup","key_196","key_199","occupationgroup"
"occupationgroup","key_185","key_200","occupationgroup"
"occupationgroup","key_200","key_201","occupationgroup"
"occupationgroup","key_200","key_202","occupationgroup"
"occupationgroup","key_200","key_203","occupationgroup"
"occupationgroup","key_200","key_204","occupationgroup"
"occupationgroup","key_200","key_205","occupationgroup"
"occupationgroup","key_200","key_206","occupationgroup"
"occupationgroup","key_185","key_207","occupationgroup"
"occupationgroup","key_207","key_208","occupationgroup"
"occupationgroup","key_207","key_209","occupationgroup"
"occupationgroup","key_207","key_210","occupationgroup"
"occupationgroup","key_185","key_211","occupationgroup"
"occupationgroup","key_211","key_212","occupationgroup"
"occupationgroup","key_211","key_213","occupationgroup"
"occupationgroup","key_211","key_214","occupationgroup"
"occupationgroup","key_211","key_215","occupationgroup"
"occupationgroup","key_211","key_216","occupationgroup"
"occupationgroup","key_184","key_217","occupationgroup"
