PARENTOBJECTTYPE,PARENTUUID,CHILDUUID,CHILDOBJECTTYPE
SkillGroup,e9865a31-ae31-4e77-bb08-9b9877dfa328,ce9ce81e-bc55-411d-9e06-7ce769e50483,Skill
SkillGroup,84ef9df1-b5bd-49c4-97fb-a547c1ceb223,f19c5e1b-ebce-46d0-bee6-d2d4bd0a17b1,Skill
SkillGroup,681f11fe-7e74-4da8-b9cf-a5cca84e610d,ec9ccfcd-3ccb-47d5-913b-5383563772c5,Skill
SkillGroup,fa4fd422-b618-44fe-a5ab-4205862ee0a6,3137f215-b4ea-47c7-8bd6-8c3105b3c8dd,Skill
SkillGroup,7741df94-db7f-4838-b710-3d0f3480a878,ea7ead5c-1ea7-4d3b-9363-98f8d76f6b53,Skill
SkillGroup,6266cc63-627d-4b56-8f22-b867e1c3eb5f,54937726-8b4b-4b6e-918b-3656178cc29e,Skill
SkillGroup,37703020-aea0-4f85-aeb3-e68819c78ea1,cb8020df-4aa4-4a8d-81b7-376cc39bf4c7,Skill
SkillGroup,9d633a35-88be-4e06-90f0-978596793b35,36d47403-50b7-49df-9f40-12647f973eba,Skill
SkillGroup,b48eafb2-ccf2-4994-b618-5f717d13776f,c2967c89-3241-4164-bf22-fe6825d75cf9,Skill
SkillGroup,9faa66f9-d948-4211-97c4-4561d4ff42c3,bd9d2e0e-29bc-4578-9213-d5cd4bbbf549,Skill
SkillGroup,66c5b4ec-d9d1-4c57-951a-977f570eeac3,2266ad4a-68ee-4456-ba6b-dcb9d1926764,Skill
SkillGroup,aa8c4ef1-0501-4f8a-8bd7-92f9e1d15ade,efb3e0b6-d9fd-4d4e-8b8e-885d9bfc41a1,Skill
SkillGroup,678894c9-7d6b-4ae7-a90b-8ecade197661,8a44eab4-c2fc-46c9-a2aa-05088c87acd1,Skill
SkillGroup,eec3db87-dc5f-42e1-a846-8a11f42e8c50,9ea52138-1791-4e6b-ac66-a5db33e97323,Skill
SkillGroup,d30cbc16-95b8-4723-8f7e-354419110b93,8669bc20-d77c-4ec6-bb07-ad15a61ee978,Skill
SkillGroup,6c6b257e-dd39-47b1-bfee-85e731c10779,3a9c30e3-3ee9-45bb-a709-457c2272137b,Skill
SkillGroup,01671868-8887-4f15-b5e1-8381d2dce210,e75e2d46-cc0c-4b55-8810-4e4ee1e94d2f,Skill
SkillGroup,4ad7816e-6a8b-4456-b582-c292dcd898bf,6dafb0c6-4e0c-4c60-8b04-6894b06aa546,Skill
SkillGroup,fb7c1d90-bb91-497d-9298-803f2d66c869,d3cfcec9-92bf-4012-bde6-7bf4ccab0411,Skill
SkillGroup,db9fa920-c190-4222-b422-780ee1da12de,7c171591-dff0-4778-a86a-5bf3b1b28a0a,Skill
SkillGroup,bb86dfe1-8371-4f79-bd12-a0f9058987cf,59e4710d-0cc5-4070-97be-9cac406a3256,Skill
SkillGroup,51b244a3-9359-445f-806e-83ce2e6b2136,ca789c76-0699-4450-a7f8-43db6b94ed18,Skill
SkillGroup,97011734-43af-4815-930b-1af11ef3b197,fdf4c1ac-b002-4201-bb7c-ee351389f394,Skill
SkillGroup,fa4fd422-b618-44fe-a5ab-4205862ee0a6,e4768da1-bdf7-4398-bcff-c6df579f9395,Skill
SkillGroup,ddc05da8-34e9-421f-8575-247b384d65c6,db5397a8-31cc-4a75-8151-67416d47e61b,Skill
SkillGroup,bb86dfe1-8371-4f79-bd12-a0f9058987cf,dd30874f-f40f-4a28-b8e2-52886cb6a5c4,Skill
SkillGroup,82adade4-e6a5-4e00-aa1e-a007ca468784,4f198da4-ac67-48d5-b090-e75853d0719e,Skill
SkillGroup,7cf4d9c3-8579-49f2-87bd-b17d433c4273,ca26001d-a851-40bc-b832-26fede890466,Skill
SkillGroup,8ab70fd1-abf2-4a2f-a856-812e9a9a38e1,f9149b8b-1371-48ed-9821-0baf4bdf8b24,Skill
SkillGroup,e96a6993-d219-41b1-95cc-46858ee5325a,f9149b8b-1371-48ed-9821-0baf4bdf8b24,Skill
SkillGroup,e9feb9ce-52c7-47b7-b5e1-27c1710aee27,f13d4d9b-e9c5-4da4-b4ae-8896d8593857,Skill
SkillGroup,3c128ccb-553f-469c-b809-4df8b1085992,5180a2c3-3415-496c-a938-2718352a796a,Skill
SkillGroup,c98a7a05-efba-4ba3-92b3-69c5910ceb04,9e83680c-9304-4546-9228-836e0c2849c1,Skill
SkillGroup,fed46f4c-6497-4031-ac2f-585d7be14d58,4b5ad56c-ff8f-4242-9857-8dc572e2d531,Skill
SkillGroup,5187bd67-1565-402b-8b69-72b99cb092c0,bb340f57-b51e-4283-8124-d8493f481c82,Skill
SkillGroup,601580c5-509d-4022-b300-e5e8fee79ee3,b2cf3b44-f441-44b3-8c7b-0649a1ca0999,Skill
SkillGroup,66be3f43-7bb3-40fa-8515-62fd8abbff83,61f8cff0-11d0-43d5-aa46-2ea48184e0e7,Skill
SkillGroup,c98a7a05-efba-4ba3-92b3-69c5910ceb04,a4b875b9-5ac9-464f-b60c-9c124080e1a0,Skill
SkillGroup,b5efce4c-8b15-4968-b244-30cccb8f0e91,9ba065b6-8b97-4282-b66c-6b79f1fb8c92,Skill
SkillGroup,c23c3ffe-6f6c-4ba7-968b-947587095c39,47015e82-621b-4523-a11e-8fdd9f397d9a,Skill
SkillGroup,4310bae4-ccab-45c6-887c-19b62b72f331,62a15da3-0c0e-4a63-8c53-05857f4ddcc4,Skill
SkillGroup,2c2159b8-19ea-4bec-8511-26ef519d17ca,75bdd7fd-efff-47af-a88e-7378c381a001,Skill
SkillGroup,457449c7-e401-4da3-ab45-7e382aad023b,b6dbc057-1d8a-45a4-8a71-09c29e115d77,Skill
SkillGroup,d9ac3394-a8d6-46f9-ba22-ab77c795cc68,a95484e6-269b-4223-a9b4-124c4fadec6f,Skill
SkillGroup,6272f261-2624-4f84-be54-5f94927f93c0,9a1a8d66-f56c-4bc0-9b39-85e02c9b72e9,Skill
SkillGroup,37703020-aea0-4f85-aeb3-e68819c78ea1,9c3e8e54-2914-491a-b374-70da7fd8666e,Skill
SkillGroup,9ff2cd66-9a26-4332-aa7c-fdff9e182918,81eb5fd0-81cc-410b-a634-98df32e1da55,Skill
SkillGroup,b6fc48d0-eb78-40dd-a69f-18efeed68a10,52c26760-49e1-400c-b8b5-497e251fee4d,Skill
SkillGroup,eec3db87-dc5f-42e1-a846-8a11f42e8c50,43c71088-ee47-46fc-8931-62dc8b4dfbb9,Skill
SkillGroup,10864156-e20e-4a25-b25c-0bd9ddffd449,f7d68eb5-a895-4e06-8d35-b3e07f412d9a,Skill
SkillGroup,f1895d9a-b486-476d-9b9a-ea9595c22d0b,2890d104-0a88-460c-9e45-388ec47eb9ef,Skill
SkillGroup,0c87ca35-f6ab-4bb6-9bb9-d377507c2684,fbf2cdde-66f3-419a-9176-3a35b9eb193a,Skill
SkillGroup,18f2d9c9-06b1-418c-8e06-177bdae7b3e3,e239c18d-e1a4-438f-8d06-a04edf19c35a,Skill
SkillGroup,af3f1de9-3ddc-4b83-a1ac-fb929043dc44,145941f3-27f3-4af3-a67a-253dfb975859,Skill
SkillGroup,6c6b257e-dd39-47b1-bfee-85e731c10779,745d7796-b269-47e0-b47e-94ff4da00725,Skill
SkillGroup,1cccc679-6a1f-44e4-b3c3-970cc23c4b2b,8b81541b-9a4e-40cb-b1f1-b7487488e24a,Skill
SkillGroup,2cf752b9-799d-442e-8083-7df8d28c0bb8,ada62a0d-d2b4-4e7c-a6f9-053fd9206505,Skill
SkillGroup,977de4d5-2537-4f15-bf7d-e6d1660ec016,82d8a3ea-68b7-439e-8dfe-bf044356c094,Skill
SkillGroup,3cee8f73-b7a1-4318-8147-5c0b42158f1c,9a8771aa-25a6-4c08-a949-66be34e9df3d,Skill
SkillGroup,20c50f7b-77d2-4874-9512-5bdde81b32b5,4b37ac23-02f8-4ce9-9958-8b4fd49795e9,Skill
SkillGroup,adfbdef8-7dc5-474f-834a-7a105814bc46,dd844dc5-8b2a-4528-b0c9-d710f8d5bcdd,Skill
SkillGroup,706dbf2f-7ef4-4404-8eff-05046055b980,16ada75d-46f7-4b79-84e5-3e6dc4bf5f07,Skill
SkillGroup,e0981f62-47db-41a2-abe2-c8cece33da3a,e0ea8fae-46aa-46e5-8d35-f8619c8a32ad,Skill
SkillGroup,b6fc48d0-eb78-40dd-a69f-18efeed68a10,1b6f4f32-7c3f-427c-a1ec-c2bf065eb252,Skill
SkillGroup,5f2a4130-f9dc-4487-a1ad-f01eee0a5d77,1e06a15d-defd-4dd0-b509-fe4313754f8e,Skill
SkillGroup,facc47fc-b1ec-49f7-811a-dd5511e389ec,019922d8-1a87-45dd-8492-ffae73d2435b,Skill
SkillGroup,b1bdf621-b820-40ef-92f2-56b5b9f368c5,51b39aca-df47-4298-b2c9-36ad84d14fe0,Skill
SkillGroup,027365a0-131d-4f0c-bb38-612b11fdd23e,e898764d-ba7f-49a5-b03e-739dd9074ea3,Skill
SkillGroup,3970ac94-b562-41b3-bb50-bebc2194ee32,aa8f1d31-3278-42a8-aeaa-ec67c9e84e97,Skill
SkillGroup,54bdd2c2-a72c-4450-b752-4b2229373a15,458def40-5feb-4799-ba50-fbbbdbe991b9,Skill
SkillGroup,5594affe-e924-4948-9a46-78bbdf43099c,b2527714-32f2-489f-ba73-65c05edac2b2,Skill
SkillGroup,3a852dbb-4e7e-4709-8a23-f2022f752996,ce5e6e6f-35ad-444e-9497-8d434752c88a,Skill
SkillGroup,bb79fe55-5efc-4118-98c8-311207b532b8,ca922b75-bf95-4788-bbe6-b9ca5995dc33,Skill
SkillGroup,8beaf94f-69a7-437e-a723-d1ed6f7194a3,d439b16d-67e8-4bdc-8616-d3f56765937f,Skill
SkillGroup,0e58a0ae-e352-4481-baf0-40d608232333,f3963a9a-52a0-4efc-a736-d52fb5a3d481,Skill
SkillGroup,b7d58924-28d1-4c0a-92d6-5d36a45d2fb0,3f40295d-711a-456d-ae46-d9fdfe831696,Skill
SkillGroup,44b3449b-eea6-4a34-b1f0-550bf882b573,4efebb49-a46a-4a24-ab49-be630d3bcd27,Skill
SkillGroup,9a267410-6395-41f1-8096-c253a7d1f196,39a8a0c4-a1ac-4e70-ae40-f8f988877029,Skill
SkillGroup,597c0a4d-b915-4156-83b2-5258caa9ad8c,7e98cafb-d5ef-4044-b416-0787ab4035ad,Skill
SkillGroup,b5c7c703-1d26-4cab-847d-3c6b4d703869,6ae94a21-f861-4526-be23-3ced62c3d4ef,Skill
SkillGroup,d76d1cfd-1287-4b8f-a9b6-ee56a23758a3,65158da2-5290-41ad-8625-7276a50969f8,Skill
SkillGroup,5187bd67-1565-402b-8b69-72b99cb092c0,2b24e7e9-3b0f-419a-bc9b-8a47daa29c0e,Skill
SkillGroup,2564eaf8-3231-4e17-be37-6528ee458a9d,8979be8e-3934-4d50-ba6d-c3368fbaa2ad,Skill
SkillGroup,b6a0ba54-ecbe-4ee3-a49e-259c47840cc0,abc1398f-86a3-4225-a1f4-e6fa7b99fe38,Skill
SkillGroup,c0a9da32-6401-41c0-b3ec-78052fbbe7e1,67f17f5f-a1d7-40af-9299-cc177678eede,Skill
SkillGroup,bb86dfe1-8371-4f79-bd12-a0f9058987cf,f6410f0b-8c1a-4855-bc08-67d788dd58af,Skill
SkillGroup,a828f057-5aec-46b4-9314-d2ffc5b8af03,42aeb91a-c95d-4a9a-8814-2cc861659a47,Skill
SkillGroup,aa8c4ef1-0501-4f8a-8bd7-92f9e1d15ade,354508dd-bb0a-46f3-a9bf-6ad6095961d9,Skill
SkillGroup,b5efce4c-8b15-4968-b244-30cccb8f0e91,94547d0b-ab78-4801-bcd9-03436c311f5f,Skill
SkillGroup,b48eafb2-ccf2-4994-b618-5f717d13776f,008a0ac8-41ed-4b0e-82ad-20f8a9e24fb9,Skill
SkillGroup,1df29a71-a3ef-47ab-9d9f-fc2fb183b859,21d30bd3-f961-4837-8597-903d7b30a41a,Skill
SkillGroup,c25febd4-1ae3-4a29-96a9-6a776e494b19,86efa109-ac88-4e9f-8909-aa383d66c23c,Skill
SkillGroup,a19ab986-2634-40aa-ac93-6971546d53cb,f7719147-5114-4832-b6e5-04d948856eb6,Skill
SkillGroup,afb4dc71-0234-443c-a65d-008956240c50,7c5e292c-a34d-45fe-9640-a42b3fac8ac9,Skill
SkillGroup,0c87ca35-f6ab-4bb6-9bb9-d377507c2684,6543f5b8-6796-4599-8edf-1cb09825b1b2,Skill
SkillGroup,c25febd4-1ae3-4a29-96a9-6a776e494b19,9042d356-21a5-48e7-86d7-21ccbf198e03,Skill
SkillGroup,646586ff-b505-4c47-85c6-ce6a92481ade,a880a86e-6c55-43d8-b950-b86735434e54,Skill
SkillGroup,1cccc679-6a1f-44e4-b3c3-970cc23c4b2b,d1af3dbc-32c2-44d0-9c66-94ecc76df306,Skill
SkillGroup,4ae8ec7d-b5bd-4e09-b11d-7a8b9820e24f,dc72b0f0-8b41-48a6-b5f4-f65a70b85081,Skill
SkillGroup,457449c7-e401-4da3-ab45-7e382aad023b,fd084efe-770e-42d4-b32a-5a491de2e517,Skill
SkillGroup,a82229e3-2207-4920-8fcf-7a2505fd5f71,37223e8c-d131-4b5c-b695-1e406b548ba0,Skill
SkillGroup,3b14a3bd-15ec-48bb-9662-32b5524eac40,22f71870-203d-4fe9-81b6-5e0cdf3249ff,Skill
SkillGroup,c25febd4-1ae3-4a29-96a9-6a776e494b19,7173874e-e5c5-4031-b6f5-ebd17b046908,Skill
SkillGroup,e9865a31-ae31-4e77-bb08-9b9877dfa328,2c09bca8-c76f-4780-ac34-dc6ec7228c19,Skill
SkillGroup,0ccb3546-6444-4057-8e23-4b95a9ef4a57,a4d62e6f-00f5-4c29-972a-7f5815279a4b,Skill
SkillGroup,597c0a4d-b915-4156-83b2-5258caa9ad8c,fcaf43d7-3f8b-486c-951c-dd064f014b8f,Skill
SkillGroup,13ecb11c-7e49-427a-b80b-c1d12cd4b849,5d696125-f2ec-4022-9d35-ba371de1ca10,Skill
SkillGroup,b511d27f-7f35-44ee-b31d-c7d1a3ef410c,f6b4b990-1645-437d-9c44-190b3e4f022f,Skill
SkillGroup,2f6561f4-170b-499f-8c42-8c10ab81bb85,c4b9cd01-29c2-49e2-9c51-675219015833,Skill
SkillGroup,a447d83b-5b17-4a12-8269-7e8ddd1de3f9,609a2f1b-6912-4394-95fe-3ebc19075ba8,Skill
SkillGroup,3c128ccb-553f-469c-b809-4df8b1085992,6ca55b62-ce8a-4ac2-88e2-1241c4e3dec0,Skill
SkillGroup,5ae3a4f4-1ed5-4fb1-a225-eca74c7b6f3e,6eeb2ebc-04ee-4384-9dcc-7bb40c741aae,Skill
SkillGroup,b2554640-b59f-414f-a2db-d36ce8e5c453,799cadd4-aa5e-4804-886c-3a679fe50882,Skill
SkillGroup,fa4fd422-b618-44fe-a5ab-4205862ee0a6,d6b4b64d-3a93-4ca9-b253-8def0c05c43b,Skill
SkillGroup,b511d27f-7f35-44ee-b31d-c7d1a3ef410c,154c7a59-8c42-4d3d-9bd8-e04725ba26d2,Skill
SkillGroup,caf4ebd9-105e-4b7d-b90c-f2e5fa550751,9e2ff89e-1668-41dc-81c6-5a44f279cbdd,Skill
SkillGroup,10864156-e20e-4a25-b25c-0bd9ddffd449,f2a2b7ba-4d39-4c39-a264-1eb597d38186,Skill
SkillGroup,facc47fc-b1ec-49f7-811a-dd5511e389ec,601bffde-4b8f-4717-8849-ccb97b5214ff,Skill
SkillGroup,b2310258-9681-4545-8e41-af04fd6b4989,cbed22d8-c210-4202-a35f-7b386bd1765a,Skill
SkillGroup,a82229e3-2207-4920-8fcf-7a2505fd5f71,1e2438a1-8918-4ea5-9b38-6a633b568d2d,Skill
SkillGroup,9a267410-6395-41f1-8096-c253a7d1f196,e519a323-7c2e-49a6-a008-ae68d4ac0083,Skill
SkillGroup,918b1a1c-5561-454c-ad3b-1c7b4205d379,ce4708d4-5bd4-44b6-96f4-2a93a33e9daa,Skill
SkillGroup,ace7479c-9732-436b-8c0b-8d6190f8f3d5,c4f08efe-0191-4cc9-8622-237f2034622f,Skill
SkillGroup,a315b64d-89df-4ef6-b322-cd4bdfd1648a,586b978f-09f9-4409-8311-c9301b6d401d,Skill
SkillGroup,b7a79b5c-e2a8-402d-8340-5012780a4192,7aea5584-1b99-4b99-b07a-e67bf2ee0d79,Skill
SkillGroup,3ff10007-2589-41e5-9d0b-0ec45e4cdced,b76d48f7-3b8f-4d66-9684-f524099986b4,Skill
SkillGroup,ade7596b-1c17-4d2b-aa4e-eef089cd9e14,c6ce5c44-7f04-4f93-b140-e1154e56ad49,Skill
SkillGroup,8eb62c60-6532-4f30-9ac4-8611fc03ccbe,391cf769-79ff-4f4c-8c52-9fa7f0b68895,Skill
SkillGroup,646586ff-b505-4c47-85c6-ce6a92481ade,243a699b-c725-44d5-9cf8-779eea01153b,Skill
SkillGroup,20577b78-bd41-4850-b4c3-028ec2a3bec5,87f763d4-a5b1-4f5b-adfb-907a61cd5399,Skill
SkillGroup,4896044d-2f19-4d58-93fe-8cab372a0c65,9b6af803-a35a-4571-bf6c-5ceace14ae49,Skill
SkillGroup,eb9484dd-6c7c-4bb9-80e4-913b3e0ee425,b108f733-f0d8-4158-91a1-b942519f395f,Skill
SkillGroup,d542efdd-3320-402c-a550-f18e915b5cb7,49cec9e9-5d9f-45a4-97be-d313b3c218a4,Skill
SkillGroup,ce5def25-94ba-4c96-a473-57281dc5fe14,be932a69-481a-4612-87d3-a8eaf295884f,Skill
SkillGroup,206f4117-33a3-4838-8901-ea45f63191bf,36b4037e-0e0a-4c65-ae61-0aa10e6ce566,Skill
SkillGroup,e3fd53c6-6eee-4d49-b6e7-510d0ccf7529,b814b7eb-9501-4254-976c-294062c250b8,Skill
SkillGroup,bdd3241c-d9c5-4887-b831-cc0b49e6d26e,cb8abe92-c081-4b15-bbe3-0e7683eaadd5,Skill
SkillGroup,b48eafb2-ccf2-4994-b618-5f717d13776f,2b3460e1-5b5b-4f86-a3c1-fc372a5929cf,Skill
SkillGroup,10864156-e20e-4a25-b25c-0bd9ddffd449,40592f01-a054-4110-a33d-e904f9921935,Skill
SkillGroup,18f2d9c9-06b1-418c-8e06-177bdae7b3e3,1ecde24b-88e1-4669-b0f0-9fc76c4cd892,Skill
SkillGroup,4f4eb2af-bf3b-4473-ab3a-8638d9078772,02465760-051a-4a5e-b836-02d309ff0a40,Skill
SkillGroup,c52a7e1f-41d8-4d13-ba94-c10f6ca7734e,26d30ed0-4d0d-407c-a573-02a1c83f3343,Skill
SkillGroup,97ced98b-028a-4f27-b107-ad139eb28360,0badda5e-042b-4c24-9141-92ad69631916,Skill
SkillGroup,813796da-a6f9-4d23-aa9f-62bd1a551d12,bb8a9ca7-a89e-4620-8e0a-abc94e359a59,Skill
SkillGroup,4e1da2ba-48c8-42b8-9bc5-41e1baac6494,e0d7f1a0-73f5-4cae-b096-7ff249b2f1ea,Skill
SkillGroup,f317f1f8-c130-426f-9ddd-b853e2c2b621,44d808a9-cfdf-41a2-837e-36ed2a3479b0,Skill
SkillGroup,aa8c4ef1-0501-4f8a-8bd7-92f9e1d15ade,17150ba1-f61a-44fe-9236-9c62c88ec95e,Skill
SkillGroup,b2310258-9681-4545-8e41-af04fd6b4989,de23ba35-8bc1-4df2-a8fb-bf743c782295,Skill
SkillGroup,34025d51-02e8-4427-a1bc-113b84d7b2f1,b7ab3406-c4a3-4557-bc6a-b7b4de57ee09,Skill
SkillGroup,2e7b48c1-7e02-4602-a79b-93796dc3b551,da28616a-803e-4582-93f7-826cb1d424aa,Skill
SkillGroup,b7d58924-28d1-4c0a-92d6-5d36a45d2fb0,b08b33fa-2a24-4ac9-8813-c0126d9ef62c,Skill
SkillGroup,722302fc-f80d-491e-a303-4cfd4dc8c553,4816a95c-cfc7-4e7b-b21e-9a466512453e,Skill
SkillGroup,bdd3241c-d9c5-4887-b831-cc0b49e6d26e,f8e7c27b-5ec5-4f9a-ae4b-7f59ff8cc78c,Skill
SkillGroup,813796da-a6f9-4d23-aa9f-62bd1a551d12,838798f3-1cdd-4f98-aa8b-34c0fd982650,Skill
SkillGroup,909badff-e3b1-4590-be57-d08ac373e50c,469e2b2f-a10f-4d37-97ae-9861a1bcb029,Skill
SkillGroup,ff34ad56-c1b7-4d82-8577-7aad6225d7ca,1ca28c0c-dede-4a5f-8199-813cb0b01d97,Skill
SkillGroup,5c4412dd-f99f-45ef-a5de-33ea951ddf03,3b4ca11b-2663-4836-96e4-af7bb93457dd,Skill
SkillGroup,706dbf2f-7ef4-4404-8eff-05046055b980,536ee5c8-2f3b-493f-8059-d1ebaac9c0ce,Skill
SkillGroup,f95c5a72-e0b4-4b2b-bcf8-dfdf2f33e7a5,e23c2dae-06e3-4288-9117-f3a8abeaf059,Skill
SkillGroup,5dc57730-1783-4d91-8a17-d3927b412486,4a37b023-5d46-4add-b73c-92c845743ce1,Skill
SkillGroup,bdd3241c-d9c5-4887-b831-cc0b49e6d26e,20d5ea50-e2e8-44ea-8692-7fba26c6d49e,Skill
SkillGroup,ec29f28e-165f-43a5-a240-ec8f63e7e0bc,b9dbbaeb-753a-46fa-9053-5c4b52317e33,Skill
SkillGroup,df5a09b7-30cc-4b67-9e4d-f9ab8ed1137f,9b47166b-15ba-46c5-9945-c01b9b30483c,Skill
SkillGroup,e9f63b48-e7ab-44c5-97aa-d120b7fc026f,3582ec73-3a0f-4a38-bcb0-af932add589b,Skill
SkillGroup,ade7596b-1c17-4d2b-aa4e-eef089cd9e14,272ed0bf-19a9-49f2-938b-f30ec339175e,Skill
SkillGroup,e1992e3d-8118-4b93-b52b-2c3a575f6f73,32d444d4-5596-47e6-8eef-f018592691f9,Skill
SkillGroup,24d43946-db2f-4162-a6c9-c991d14b43fa,137336a3-4bb8-44ec-b5c8-579ccf342760,Skill
SkillGroup,b48eafb2-ccf2-4994-b618-5f717d13776f,a15238de-83b8-460c-9c19-17ba754a78cb,Skill
SkillGroup,f58574da-2cbb-4f13-aa26-dca43e74250b,aac1ceb6-f534-40ed-8bdc-8cef6521d1d5,Skill
SkillGroup,b6fc48d0-eb78-40dd-a69f-18efeed68a10,c82644ad-3e22-46d2-a178-d6506ec65c4e,Skill
SkillGroup,2d6a81ec-5d14-4c1f-ab38-0ff399ddde90,8dcdc149-4d2e-4720-a459-39b87e74469b,Skill
SkillGroup,fa4fd422-b618-44fe-a5ab-4205862ee0a6,efaaa17a-bb86-4b6a-a35e-79159bc10623,Skill
SkillGroup,7741df94-db7f-4838-b710-3d0f3480a878,9bd56972-2abd-490a-88d2-e46c8f76a572,Skill
SkillGroup,6266cc63-627d-4b56-8f22-b867e1c3eb5f,98d2855a-bfa2-40fc-aa21-b02f84b3a790,Skill
SkillGroup,b7d58924-28d1-4c0a-92d6-5d36a45d2fb0,340443bd-1537-4bdd-a8f0-d1947ad7ac7f,Skill
SkillGroup,564f3592-85fb-49fe-b2fa-a55422248104,54371c39-d814-4348-b74a-db80e884eda2,Skill
SkillGroup,a431bd73-8d93-4e51-9c52-153d9ed34ec2,ff2e4a2d-f4b9-41f4-bb6f-06ed60b1b297,Skill
SkillGroup,dd4f6229-2d70-496c-a8b3-7c563e23eaad,9ec2a553-6e52-4d0c-bba9-47457ee29bd6,Skill
SkillGroup,851f1ea3-663d-4640-bf69-a5e102037f15,9d601725-8ba4-4df1-b405-3090bb8a660d,Skill
SkillGroup,37703020-aea0-4f85-aeb3-e68819c78ea1,82b260c8-5ba3-4d12-bbc8-c2e3f0f7f935,Skill
SkillGroup,c98a7a05-efba-4ba3-92b3-69c5910ceb04,1021713e-6b78-4dc1-a3bc-65750f7d77c6,Skill
SkillGroup,cca3a5ce-481b-419c-a99a-b9267f886312,98f4b209-511b-4b68-9de3-cfccd132d44f,Skill
SkillGroup,f1895d9a-b486-476d-9b9a-ea9595c22d0b,5627a1f1-8ef2-4ffd-835f-9f90ef8c4cb9,Skill
SkillGroup,8cd8c275-9cef-4422-9eb1-22766018dce8,76408be7-b6d4-4216-9189-677f3c942033,Skill
SkillGroup,2d6a81ec-5d14-4c1f-ab38-0ff399ddde90,cd1c0b54-b370-4e0f-8861-5aaee2062af4,Skill
SkillGroup,ce5def25-94ba-4c96-a473-57281dc5fe14,fc1a0a06-ceca-422d-9dba-31a45362a693,Skill
SkillGroup,bd280daf-be4d-4b5c-81b5-691ccd8c5dca,d719cc08-235e-43e2-a9fe-ba3aa28e84b6,Skill
SkillGroup,be1f9030-af01-42e5-aa1c-6f8765bea928,394347aa-6bac-429e-be06-cb5eb1274105,Skill
SkillGroup,e9f63b48-e7ab-44c5-97aa-d120b7fc026f,fd22dea5-ae60-4f15-85e5-337e30bcc280,Skill
SkillGroup,ade7596b-1c17-4d2b-aa4e-eef089cd9e14,961318d0-543b-46d1-a69b-dd5e4395ef04,Skill
SkillGroup,66c5b4ec-d9d1-4c57-951a-977f570eeac3,9fa4068a-8c78-43ce-8693-4ddbac1c869e,Skill
SkillGroup,ce5def25-94ba-4c96-a473-57281dc5fe14,cca83eae-960b-46de-bc94-58eecf3b84da,Skill
SkillGroup,479683fc-65cd-4d45-8487-6427aac54808,11b82d7e-7624-4b09-8165-875939a20d69,Skill
SkillGroup,bbfd12e9-4b72-4a35-86d5-aaf897e00457,eb71ff13-4af5-4849-9056-1189033db07f,Skill
SkillGroup,9d633a35-88be-4e06-90f0-978596793b35,db3c0be2-5ea4-40e0-bbd1-a84aad5760df,Skill
SkillGroup,722302fc-f80d-491e-a303-4cfd4dc8c553,cc947cf9-8abd-4332-8d5b-d4c072d08a1e,Skill
SkillGroup,6c5e340f-6e66-47a5-9421-e6c00d762eaf,6f193c52-441f-4e8e-8d87-d424500f8603,Skill
SkillGroup,3ff10007-2589-41e5-9d0b-0ec45e4cdced,e3fb371c-eefb-4456-9fb1-f46eef9b8d6b,Skill
SkillGroup,72da80e6-5ffd-4a4a-90a7-bc31734c78fa,8cc77ddb-cc09-4340-bf5e-f68dc0671c71,Skill
SkillGroup,9caa169a-1a4c-4ed2-850b-f7959185c98b,852938c5-b3e9-41c3-b47e-56332960b410,Skill
SkillGroup,13ecb11c-7e49-427a-b80b-c1d12cd4b849,49d1a6bd-b5da-4830-a74d-e19703eef109,Skill
SkillGroup,caf4ebd9-105e-4b7d-b90c-f2e5fa550751,0306e617-7d78-4fdf-bbcf-1a0437f251dd,Skill
SkillGroup,97ced98b-028a-4f27-b107-ad139eb28360,8784d224-165b-44bb-9e44-f085350e91dc,Skill
SkillGroup,4310bae4-ccab-45c6-887c-19b62b72f331,da34d18f-da3c-44d2-9321-6fddb7417411,Skill
SkillGroup,5ff3be70-db7f-4336-9e6b-d2b69af91509,c30ea9eb-9d94-49c5-91f8-0e8693257104,Skill
SkillGroup,af1fc803-6bd8-4426-b24b-b379d6c05375,13aeb405-7dfc-4c2d-8438-5f9075db2fbf,Skill
SkillGroup,9743051c-e4aa-4c6b-bc37-f42ec59a94bc,473f7504-dbb0-42cf-ac43-26151b76880f,Skill
SkillGroup,6e9d2123-0726-41c1-b0b7-7d9ded1440e2,56769636-eb2e-4741-8aa5-d01d2dd7d480,Skill
SkillGroup,d8995855-a864-4868-8961-2e11354e9420,af11987e-54b9-4f47-9223-810abc6366d2,Skill
SkillGroup,116c7f19-dc26-4bcf-a6f9-28386e9f82bb,1f368ff2-c9ae-4e50-b4e1-77166334f94e,Skill
SkillGroup,a431bd73-8d93-4e51-9c52-153d9ed34ec2,71625332-ac3a-42b1-80dd-c8638f5db741,Skill
SkillGroup,2f6561f4-170b-499f-8c42-8c10ab81bb85,37fde6fa-e621-48d1-a9c0-642b1a81d358,Skill
SkillGroup,f69c3db4-dbc6-4a84-aa75-6a0a8d3418ba,71eb117a-d73e-49d3-95e9-d6a875f55df9,Skill
