PARENTOBJECTTYPE,PARENTID,CHILDID,CHILDOBJECTTYPE
iscogroup,key_588,key_589,iscogroup
iscogroup,key_588,key_590,iscogroup
iscogroup,key_588,key_591,iscogroup
iscogroup,key_587,key_592,iscogroup
iscogroup,key_592,key_593,iscogroup
iscogroup,key_592,key_594,iscogroup
iscogroup,key_587,key_595,iscogroup
iscogroup,key_595,key_596,iscogroup
iscogroup,key_595,key_597,iscogroup
iscogroup,key_595,key_598,iscogroup
iscogroup,key_595,key_599,iscogroup
iscogroup,key_569,key_600,iscogroup
iscogroup,key_600,key_601,iscogroup
iscogroup,key_601,key_602,iscogroup
iscogroup,key_601,key_603,iscogroup
iscogroup,key_569,key_604,iscogroup
iscogroup,key_604,key_605,iscogroup
iscogroup,key_605,key_606,iscogroup
iscogroup,key_604,key_607,iscogroup
iscogroup,key_607,key_608,iscogroup
iscogroup,key_569,key_609,iscogroup
iscogroup,key_609,key_610,iscogroup
iscogroup,key_610,key_611,iscogroup
iscogroup,key_610,key_612,iscogroup
iscogroup,key_610,key_613,iscogroup
iscogroup,key_609,key_614,iscogroup
iscogroup,key_614,key_615,iscogroup
iscogroup,key_614,key_616,iscogroup
iscogroup,key_614,key_617,iscogroup
iscogroup,key_614,key_618,iscogroup
iscogroup,key_614,key_619,iscogroup
iscogroup,key_519,key_15157,escooccupation
iscogroup,key_216,key_15159,escooccupation
iscogroup,key_141,key_15160,escooccupation
iscogroup,key_220,key_15161,escooccupation
iscogroup,key_382,key_15163,escooccupation
iscogroup,key_107,key_15164,escooccupation
iscogroup,key_538,key_15166,escooccupation
iscogroup,key_538,key_15167,escooccupation
iscogroup,key_106,key_15171,escooccupation
iscogroup,key_461,key_15172,escooccupation
iscogroup,key_560,key_15173,escooccupation
iscogroup,key_522,key_15177,escooccupation
iscogroup,key_78,key_15180,escooccupation
iscogroup,key_246,key_15181,escooccupation
iscogroup,key_522,key_15183,escooccupation
iscogroup,key_273,key_15185,escooccupation
iscogroup,key_472,key_15186,escooccupation
iscogroup,key_436,key_15187,escooccupation
iscogroup,key_57,key_15189,escooccupation
iscogroup,key_404,key_15190,escooccupation
iscogroup,key_260,key_15191,escooccupation
iscogroup,key_204,key_15192,escooccupation
iscogroup,key_520,key_15194,escooccupation
iscogroup,key_412,key_15195,escooccupation
iscogroup,key_456,key_15196,escooccupation
iscogroup,key_51,key_15197,escooccupation
iscogroup,key_82,key_15199,escooccupation
iscogroup,key_440,key_15202,escooccupation
iscogroup,key_77,key_15208,escooccupation
iscogroup,key_120,key_15211,escooccupation
iscogroup,key_560,key_15212,escooccupation
iscogroup,key_261,key_15215,escooccupation
iscogroup,key_538,key_15216,escooccupation
iscogroup,key_262,key_15217,escooccupation
iscogroup,key_156,key_15218,escooccupation
iscogroup,key_111,key_15220,escooccupation
iscogroup,key_517,key_15221,escooccupation
iscogroup,key_27,key_15223,escooccupation
iscogroup,key_148,key_15224,escooccupation
iscogroup,key_137,key_15227,escooccupation
iscogroup,key_485,key_15228,escooccupation
iscogroup,key_373,key_15229,escooccupation
iscogroup,key_429,key_15235,escooccupation
iscogroup,key_488,key_15236,escooccupation
iscogroup,key_167,key_15237,escooccupation
iscogroup,key_193,key_15241,escooccupation
iscogroup,key_529,key_15242,escooccupation
iscogroup,key_436,key_15243,escooccupation
iscogroup,key_493,key_15245,escooccupation
iscogroup,key_520,key_15246,escooccupation
iscogroup,key_138,key_15247,escooccupation
iscogroup,key_66,key_15248,escooccupation
iscogroup,key_89,key_15249,escooccupation
iscogroup,key_481,key_15251,escooccupation
iscogroup,key_19,key_15253,escooccupation
iscogroup,key_500,key_15254,escooccupation
iscogroup,key_15,key_15255,escooccupation
iscogroup,key_179,key_15259,escooccupation
iscogroup,key_160,key_15261,escooccupation
iscogroup,key_476,key_15263,escooccupation
iscogroup,key_78,key_15264,escooccupation
iscogroup,key_147,key_15265,escooccupation
iscogroup,key_183,key_15267,escooccupation
iscogroup,key_276,key_15269,escooccupation
iscogroup,key_102,key_15270,escooccupation
iscogroup,key_284,key_15271,escooccupation
iscogroup,key_195,key_15272,escooccupation
iscogroup,key_149,key_15274,escooccupation
iscogroup,key_440,key_15275,escooccupation
iscogroup,key_368,key_15279,escooccupation
iscogroup,key_348,key_15280,escooccupation
iscogroup,key_177,key_15281,escooccupation
iscogroup,key_182,key_15282,escooccupation
iscogroup,key_466,key_15290,escooccupation
iscogroup,key_536,key_15291,escooccupation
